district,property_type,property_subtype,area,floor,price_per_sqm,total_price,build_year,transaction_date,property_condition,has_elevator,has_parking,green_ratio,plot_ratio
未央区,住宅,高档小区,151.68,26,19774.02,299.93,1998,2021-07,中,False,True,0.35,4.03
新城区,商铺,临街商铺,70.01,1,25332.4,177.34,1991,2019-12,优,False,False,0.35,2.57
新城区,商铺,临街商铺,53.98,1,24639.01,133.0,2007,2022-06,差,False,True,0.35,1.95
灞桥区,商铺,临街商铺,106.55,15,18895.42,201.34,2015,2023-10,中,False,True,0.27,4.16
碑林区,商铺,社区商铺,46.55,18,21532.07,100.23,1999,2020-11,差,False,True,0.26,2.19
未央区,写字楼,甲级写字楼,597.33,5,20809.16,1242.99,1994,2020-07,差,False,False,0.41,3.73
新城区,住宅,普通住宅,104.29,1,9985.7,104.14,2001,2021-01,良,False,True,0.33,4.32
经开区,写字楼,乙级写字楼,441.24,2,20027.55,883.69,2015,2021-09,差,False,False,0.35,3.89
曲江新区,商铺,临街商铺,83.72,5,33418.94,279.77,2017,2021-05,优,False,True,0.3,2.5
灞桥区,商铺,商场商铺,88.05,16,25351.36,223.23,1995,2023-02,中,True,False,0.36,4.42
碑林区,住宅,普通住宅,91.88,1,18388.37,168.96,2021,2021-03,差,False,False,0.4,2.44
新城区,住宅,中档小区,136.26,33,17214.23,234.55,2003,2019-11,优,False,True,0.32,3.6
雁塔区,住宅,高档小区,121.23,27,20681.14,250.72,1990,2020-09,优,False,False,0.39,2.15
曲江新区,住宅,普通住宅,69.83,4,12816.72,89.5,1992,2022-08,优,False,True,0.41,3.36
未央区,商铺,临街商铺,107.69,30,16006.84,172.38,2002,2022-09,良,True,False,0.28,2.03
灞桥区,商铺,社区商铺,103.36,3,12922.1,133.56,2006,2020-08,中,False,False,0.29,3.03
高新区,写字楼,乙级写字楼,154.62,6,24670.3,381.46,2003,2022-04,优,False,True,0.4,3.2
灞桥区,住宅,普通住宅,64.17,13,7707.6,49.46,2004,2022-06,良,True,False,0.35,3.12
新城区,住宅,高档小区,141.41,22,14040.48,198.55,1991,2019-01,良,True,True,0.35,3.82
碑林区,住宅,中档小区,123.67,4,20271.48,250.71,2014,2023-03,差,False,False,0.37,3.17
雁塔区,住宅,中档小区,94.51,7,16541.05,156.34,2011,2020-03,中,False,False,0.31,3.15
灞桥区,商铺,商场商铺,189.13,7,21188.76,400.75,1990,2019-03,中,False,True,0.31,3.28
高新区,商铺,临街商铺,116.39,10,22582.36,262.84,2009,2019-10,中,True,True,0.38,2.22
新城区,住宅,普通住宅,118.7,22,19987.57,237.26,2021,2023-04,差,True,True,0.34,3.04
曲江新区,商铺,社区商铺,32.49,29,19339.95,62.83,1992,2021-07,优,True,False,0.41,3.12
莲湖区,写字楼,甲级写字楼,708.95,25,28843.74,2044.88,2016,2022-02,良,False,True,0.36,3.6
未央区,住宅,高档小区,139.69,4,17515.57,244.68,2012,2023-01,良,False,False,0.31,4.12
曲江新区,商铺,商场商铺,72.83,1,48871.5,355.93,2013,2022-07,中,False,False,0.26,2.57
新城区,商铺,临街商铺,120.26,13,19970.06,240.16,2020,2023-10,差,False,True,0.36,4.01
未央区,写字楼,乙级写字楼,213.81,3,24473.5,523.27,2009,2019-11,优,False,True,0.41,2.05
莲湖区,商铺,商场商铺,157.75,9,28251.82,445.68,1990,2019-02,差,True,False,0.42,3.29
经开区,写字楼,甲级写字楼,591.94,18,21048.55,1245.96,2019,2022-06,良,True,False,0.42,1.64
碑林区,商铺,社区商铺,65.35,12,33513.71,219.03,2008,2023-04,良,False,True,0.42,4.34
莲湖区,写字楼,普通写字楼,108.01,19,12402.88,133.96,1991,2023-03,差,True,False,0.32,2.39
灞桥区,住宅,中档小区,103.43,29,12952.34,133.97,2021,2021-09,中,False,True,0.38,3.29
经开区,写字楼,甲级写字楼,690.14,15,18396.09,1269.58,2000,2022-06,差,False,True,0.26,3.79
莲湖区,商铺,商场商铺,175.94,31,27413.62,482.31,2009,2022-06,中,False,True,0.29,3.49
雁塔区,写字楼,普通写字楼,62.38,5,18846.51,117.56,2016,2019-11,差,False,True,0.41,4.3
新城区,住宅,高档小区,125.44,3,24373.19,305.74,2001,2022-08,优,False,False,0.3,3.4
莲湖区,商铺,商场商铺,126.84,14,28652.45,363.43,2018,2023-04,差,False,True,0.34,1.83
曲江新区,住宅,普通住宅,88.14,3,12200.96,107.54,2009,2020-01,良,False,False,0.4,3.53
长安区,写字楼,甲级写字楼,368.53,3,20947.33,771.97,2004,2023-08,中,False,True,0.43,4.44
曲江新区,住宅,普通住宅,85.21,5,11470.89,97.74,2006,2019-09,中,False,True,0.28,2.32
莲湖区,商铺,商场商铺,109.61,20,25588.75,280.48,2002,2019-07,差,False,True,0.39,1.89
未央区,写字楼,甲级写字楼,652.97,3,19255.53,1257.34,2008,2020-11,良,False,True,0.42,2.4
碑林区,写字楼,普通写字楼,373.42,2,26823.88,1001.65,2021,2021-02,差,False,True,0.42,4.48
碑林区,写字楼,甲级写字楼,759.09,6,47900.02,3636.03,2007,2021-04,差,False,True,0.33,3.24
灞桥区,住宅,中档小区,85.2,19,11618.37,98.99,2004,2021-11,中,True,True,0.44,1.94
经开区,写字楼,甲级写字楼,288.85,12,20979.15,605.98,1997,2020-07,优,True,False,0.42,1.93
灞桥区,写字楼,甲级写字楼,409.36,8,22872.62,936.32,2007,2020-08,优,True,False,0.31,3.19
碑林区,商铺,临街商铺,212.09,6,27856.78,590.83,2014,2022-09,良,False,True,0.3,2.36
灞桥区,商铺,商场商铺,130.27,1,28146.69,366.68,2020,2023-07,良,False,True,0.41,3.23
曲江新区,写字楼,甲级写字楼,794.51,4,38919.36,3092.19,2008,2023-01,差,False,False,0.3,3.73
曲江新区,商铺,社区商铺,121.45,2,30055.69,365.04,2011,2021-11,中,False,True,0.43,2.42
莲湖区,写字楼,甲级写字楼,966.4,11,23934.08,2313.0,1999,2021-04,差,True,False,0.25,3.24
经开区,写字楼,普通写字楼,273.72,17,17010.49,465.62,2014,2020-02,中,False,True,0.4,4.07
碑林区,住宅,高档小区,150.13,15,23203.79,348.36,1992,2022-03,良,False,True,0.4,2.59
经开区,住宅,普通住宅,81.3,9,12869.2,104.63,2017,2020-08,良,False,False,0.26,2.33
碑林区,住宅,中档小区,142.42,13,16292.54,232.04,2000,2021-06,差,False,False,0.32,4.15
碑林区,写字楼,乙级写字楼,648.8,2,22930.21,1487.72,2015,2021-08,优,False,False,0.35,3.84
高新区,写字楼,乙级写字楼,387.13,4,30332.66,1174.26,2008,2022-12,差,False,False,0.35,2.77
灞桥区,商铺,商场商铺,172.65,18,23449.53,404.87,2021,2022-12,良,True,False,0.38,4.12
经开区,商铺,临街商铺,187.64,21,20745.8,389.28,2019,2020-10,良,False,True,0.37,3.95
莲湖区,写字楼,乙级写字楼,301.62,25,15981.33,482.03,1996,2022-09,中,True,False,0.43,1.73
经开区,商铺,商场商铺,171.1,18,27088.6,463.5,1994,2020-05,优,False,False,0.33,1.69
曲江新区,住宅,普通住宅,102.38,21,12349.01,126.43,1990,2022-02,优,False,False,0.36,3.77
莲湖区,住宅,普通住宅,102.86,15,15371.91,158.11,2012,2020-02,优,False,False,0.44,2.84
经开区,住宅,中档小区,125.47,3,17033.41,213.72,2014,2021-01,良,False,True,0.27,2.89
新城区,写字楼,甲级写字楼,594.45,18,32575.09,1936.44,2014,2019-10,差,False,True,0.35,3.13
灞桥区,商铺,临街商铺,196.05,6,24112.97,472.74,2014,2023-03,良,False,True,0.45,2.22
长安区,写字楼,普通写字楼,466.93,20,11245.53,525.09,2005,2022-02,优,False,False,0.35,1.77
灞桥区,住宅,中档小区,100.92,2,11657.88,117.65,2016,2022-07,良,False,True,0.39,1.79
新城区,住宅,高档小区,122.12,20,22312.19,272.47,2001,2020-08,良,False,True,0.35,2.84
莲湖区,住宅,中档小区,111.09,28,13961.07,155.1,2018,2019-04,良,False,False,0.33,2.19
莲湖区,写字楼,乙级写字楼,191.58,24,15509.9,297.14,2002,2022-01,良,True,True,0.29,1.68
莲湖区,住宅,中档小区,75.1,16,19957.17,149.88,2023,2023-02,差,False,False,0.25,3.88
高新区,住宅,高档小区,105.52,27,18511.07,195.34,1994,2019-10,良,True,True,0.41,1.92
曲江新区,写字楼,普通写字楼,340.37,17,19040.59,648.09,1993,2020-01,良,True,True,0.29,2.93
新城区,写字楼,乙级写字楼,641.86,12,26512.04,1701.69,1994,2022-08,差,False,False,0.36,3.65
曲江新区,商铺,社区商铺,111.48,2,23531.87,262.33,2021,2023-03,中,False,False,0.43,2.0
莲湖区,商铺,商场商铺,167.64,16,25192.84,422.34,2008,2022-09,良,True,False,0.38,3.57
高新区,住宅,中档小区,99.71,27,24490.42,244.2,2019,2023-04,优,False,True,0.34,2.58
长安区,住宅,普通住宅,74.04,2,8679.87,64.26,2009,2022-04,中,False,False,0.27,4.16
碑林区,商铺,社区商铺,32.73,10,25243.84,82.63,2022,2023-01,中,True,False,0.39,2.21
未央区,写字楼,乙级写字楼,182.57,3,13583.48,247.99,2006,2023-05,优,False,True,0.31,4.28
雁塔区,商铺,社区商铺,79.16,6,26659.04,211.03,1998,2020-07,优,False,False,0.28,3.2
莲湖区,住宅,高档小区,99.91,3,17434.89,174.18,2003,2020-09,良,False,False,0.26,2.98
经开区,商铺,临街商铺,90.5,3,19009.68,172.04,2015,2019-11,差,False,False,0.26,2.43
高新区,住宅,普通住宅,103.91,2,16241.16,168.76,1995,2020-09,差,False,True,0.39,3.47
高新区,商铺,社区商铺,128.41,4,16551.0,212.54,1992,2023-09,良,False,False,0.41,3.31
曲江新区,住宅,中档小区,71.8,8,17908.04,128.58,2013,2023-06,差,False,True,0.39,3.93
高新区,住宅,中档小区,126.29,26,22032.62,278.24,2015,2023-10,差,True,False,0.38,2.71
灞桥区,商铺,商场商铺,46.46,24,22117.74,102.76,1998,2020-09,良,True,True,0.38,3.83
长安区,商铺,商场商铺,83.11,29,23549.82,195.72,2006,2020-02,优,True,False,0.3,4.49
碑林区,写字楼,甲级写字楼,922.48,5,38099.33,3514.59,2003,2022-12,良,False,False,0.29,4.0
灞桥区,写字楼,普通写字楼,358.07,1,13633.44,488.18,2011,2021-12,差,False,False,0.42,3.0
经开区,住宅,普通住宅,109.19,10,7926.75,86.56,2002,2021-07,优,False,False,0.35,3.55
经开区,商铺,商场商铺,163.77,3,19492.46,319.23,1997,2021-04,中,False,True,0.29,4.35
未央区,商铺,临街商铺,95.6,1,20335.27,194.41,2019,2022-11,差,False,True,0.37,3.28
雁塔区,写字楼,甲级写字楼,397.42,28,31815.83,1264.43,1999,2022-03,中,False,True,0.45,4.25
高新区,住宅,中档小区,130.08,15,22086.38,287.29,2012,2021-03,良,True,False,0.26,4.12
长安区,写字楼,乙级写字楼,700.12,2,14577.29,1020.58,1990,2020-10,优,False,False,0.27,1.91
莲湖区,商铺,临街商铺,211.74,20,18443.57,390.53,1991,2023-04,中,False,False,0.45,4.22
经开区,写字楼,甲级写字楼,425.94,13,28033.12,1194.03,2007,2020-11,中,False,True,0.26,4.06
高新区,商铺,临街商铺,195.94,27,42310.97,829.02,2021,2022-11,良,False,False,0.39,3.8
碑林区,商铺,临街商铺,70.88,3,29370.06,208.17,2012,2023-02,中,False,True,0.37,3.94
高新区,写字楼,乙级写字楼,595.11,20,23349.72,1389.56,2006,2022-10,良,False,False,0.41,3.44
灞桥区,写字楼,甲级写字楼,449.53,28,21773.47,978.77,1995,2023-01,良,False,True,0.26,4.35
未央区,写字楼,甲级写字楼,860.61,18,19052.8,1639.7,1991,2022-07,差,False,True,0.25,4.15
碑林区,写字楼,乙级写字楼,473.18,29,22894.87,1083.34,1996,2021-07,良,False,False,0.42,4.11
长安区,住宅,中档小区,124.33,20,10856.04,134.97,1997,2022-02,差,True,False,0.36,3.17
长安区,写字楼,甲级写字楼,691.66,4,22678.9,1568.61,2016,2023-12,差,False,True,0.38,1.64
高新区,商铺,临街商铺,107.57,18,27215.53,292.76,2005,2019-07,优,False,True,0.28,2.74
莲湖区,住宅,中档小区,144.89,16,11571.4,167.66,2001,2020-09,优,False,True,0.32,2.2
曲江新区,写字楼,普通写字楼,65.35,5,17299.35,113.06,2020,2020-03,优,False,False,0.32,3.93
莲湖区,住宅,中档小区,108.2,7,17261.52,186.77,2005,2022-08,良,False,True,0.44,3.9
高新区,商铺,社区商铺,109.07,7,24341.26,265.49,2008,2022-01,差,False,True,0.36,1.92
长安区,写字楼,乙级写字楼,686.36,5,16374.68,1123.9,1995,2019-09,差,False,True,0.42,2.21
莲湖区,商铺,临街商铺,84.46,27,23404.48,197.66,2000,2019-11,良,False,True,0.41,2.71
未央区,写字楼,甲级写字楼,866.21,7,24799.3,2148.13,2023,2023-06,中,False,True,0.31,3.56
曲江新区,住宅,高档小区,122.7,22,20829.34,255.58,2003,2020-10,差,True,False,0.39,3.37
灞桥区,住宅,中档小区,115.57,1,11939.23,137.98,2020,2023-04,差,False,True,0.44,2.73
长安区,写字楼,普通写字楼,356.92,3,14514.8,518.07,2000,2021-05,中,False,False,0.27,3.96
灞桥区,写字楼,乙级写字楼,342.89,31,11421.62,391.63,2016,2020-01,良,False,False,0.32,3.79
灞桥区,写字楼,甲级写字楼,711.3,24,21675.37,1541.76,1994,2020-06,优,False,True,0.42,1.53
新城区,住宅,高档小区,156.67,1,20705.05,324.4,1992,2023-02,差,False,False,0.31,4.31
经开区,商铺,社区商铺,61.14,11,16852.58,103.03,2002,2020-08,优,False,False,0.35,3.9
高新区,住宅,高档小区,95.25,18,18763.88,178.73,2004,2019-03,差,True,True,0.26,1.53
雁塔区,写字楼,乙级写字楼,391.81,4,21697.76,850.14,2003,2021-09,良,False,True,0.35,3.37
碑林区,住宅,普通住宅,90.19,7,19004.65,171.4,2016,2020-06,良,False,True,0.29,1.94
经开区,写字楼,普通写字楼,105.54,4,13317.8,140.56,2016,2020-03,良,False,False,0.34,3.34
新城区,住宅,中档小区,139.31,21,21767.65,303.25,2016,2019-06,优,True,True,0.26,3.59
灞桥区,商铺,社区商铺,56.06,10,17525.4,98.24,2017,2023-04,良,True,True,0.45,3.71
雁塔区,住宅,高档小区,129.79,24,24417.27,316.91,1994,2022-04,中,False,True,0.28,1.96
经开区,商铺,商场商铺,44.8,28,20648.97,92.5,2006,2021-12,差,False,True,0.37,2.16
雁塔区,住宅,普通住宅,95.47,3,13912.0,132.81,2011,2022-03,中,False,True,0.36,3.1
长安区,写字楼,普通写字楼,199.57,32,9421.78,188.03,1990,2019-03,中,False,False,0.37,2.22
长安区,写字楼,乙级写字楼,127.87,8,12654.56,161.82,2001,2020-01,优,False,False,0.43,2.28
雁塔区,住宅,高档小区,158.17,21,27947.16,442.05,2005,2022-08,差,False,True,0.4,3.7
新城区,商铺,社区商铺,142.98,3,22894.07,327.35,2018,2022-08,差,False,True,0.36,2.64
碑林区,写字楼,乙级写字楼,194.75,28,32511.54,633.17,2008,2023-04,差,True,False,0.44,1.79
曲江新区,商铺,商场商铺,52.13,3,47510.26,247.67,2022,2022-09,中,False,True,0.43,2.47
莲湖区,写字楼,乙级写字楼,796.39,12,20093.06,1600.2,1994,2019-02,优,False,True,0.26,1.86
曲江新区,写字楼,甲级写字楼,393.86,16,33609.84,1323.75,2003,2023-11,良,True,True,0.43,3.36
灞桥区,写字楼,乙级写字楼,683.44,15,16347.94,1117.29,2000,2021-02,优,True,False,0.45,2.2
高新区,商铺,临街商铺,105.88,11,28228.56,298.88,2023,2023-08,差,False,True,0.29,3.7
高新区,商铺,社区商铺,75.4,5,32715.06,246.68,2023,2023-05,中,False,True,0.26,2.52
长安区,写字楼,普通写字楼,332.66,2,12696.13,422.35,1990,2022-03,优,False,True,0.29,2.29
雁塔区,写字楼,乙级写字楼,111.42,4,15889.46,177.04,1995,2020-12,中,False,False,0.28,2.02
高新区,商铺,商场商铺,150.85,21,52872.41,797.59,2010,2021-02,中,True,True,0.3,1.59
长安区,写字楼,甲级写字楼,505.35,24,22724.46,1148.38,2010,2021-09,差,True,False,0.29,3.96
经开区,住宅,高档小区,138.08,7,24304.58,335.61,2018,2021-10,中,False,True,0.42,3.04
曲江新区,写字楼,普通写字楼,387.81,26,16293.11,631.87,1997,2019-08,中,False,False,0.37,3.31
未央区,住宅,中档小区,94.99,4,14664.82,139.3,2019,2019-02,良,False,False,0.29,2.8
新城区,写字楼,乙级写字楼,534.84,9,29039.03,1553.14,2018,2023-02,良,True,False,0.35,4.24
雁塔区,商铺,社区商铺,79.11,18,26252.57,207.68,2000,2020-07,良,False,True,0.29,2.3
雁塔区,住宅,普通住宅,111.19,11,18439.68,205.03,2020,2023-03,良,False,False,0.37,3.04
未央区,写字楼,甲级写字楼,310.4,17,20719.66,643.14,2006,2019-07,良,True,True,0.45,1.6
曲江新区,商铺,社区商铺,97.48,4,20098.62,195.91,2004,2023-01,差,False,False,0.3,2.19
碑林区,商铺,临街商铺,211.94,28,36469.65,772.93,2012,2021-08,中,True,True,0.4,1.97
碑林区,商铺,临街商铺,113.68,3,32769.26,372.54,2011,2022-11,优,False,True,0.43,2.62
碑林区,商铺,商场商铺,169.51,4,41923.98,710.63,2005,2020-07,优,False,True,0.29,4.0
碑林区,写字楼,甲级写字楼,738.03,18,34570.32,2551.4,1990,2020-08,差,True,True,0.34,2.51
灞桥区,商铺,商场商铺,137.75,14,22267.94,306.75,2022,2023-07,优,True,True,0.26,1.78
曲江新区,住宅,中档小区,83.18,3,16311.05,135.67,2022,2022-10,优,False,True,0.32,3.66
未央区,写字楼,乙级写字楼,357.63,29,18160.19,649.46,2009,2023-09,中,False,False,0.27,1.78
碑林区,住宅,高档小区,128.53,18,28914.02,371.64,2013,2021-04,优,True,False,0.36,4.5
灞桥区,住宅,普通住宅,62.47,17,12385.1,77.37,2012,2023-06,差,True,False,0.42,3.55
曲江新区,住宅,中档小区,140.69,16,14318.21,201.44,1998,2021-05,差,False,True,0.42,1.85
雁塔区,商铺,社区商铺,39.44,18,23884.95,94.21,2010,2019-03,优,True,False,0.31,2.39
曲江新区,写字楼,普通写字楼,370.33,28,17688.13,655.04,2022,2023-03,差,True,True,0.37,2.1
碑林区,写字楼,甲级写字楼,872.44,22,43808.13,3821.98,2013,2021-02,中,False,False,0.42,2.8
雁塔区,住宅,普通住宅,118.54,31,21895.94,259.55,2016,2023-09,良,False,False,0.45,2.22
灞桥区,写字楼,乙级写字楼,319.34,14,15089.94,481.88,1991,2023-12,中,False,True,0.31,4.12
长安区,住宅,高档小区,149.52,3,14709.29,219.93,2005,2022-02,中,False,True,0.4,4.37
高新区,住宅,普通住宅,77.58,5,11619.6,90.15,1997,2019-10,中,False,False,0.45,3.43
经开区,住宅,普通住宅,92.85,13,8969.34,83.28,2023,2023-09,中,True,True,0.36,3.33
未央区,住宅,中档小区,126.53,20,13485.35,170.63,1996,2019-05,优,False,False,0.4,4.1
经开区,写字楼,普通写字楼,270.03,24,12167.93,328.57,2012,2022-10,优,False,True,0.38,3.5
雁塔区,写字楼,普通写字楼,82.38,27,15137.18,124.71,2006,2019-12,差,True,True,0.28,4.11
未央区,商铺,商场商铺,166.14,25,34017.07,565.18,2019,2020-10,优,True,True,0.39,2.14
雁塔区,写字楼,乙级写字楼,389.65,20,26799.57,1044.24,2007,2020-12,差,True,True,0.31,1.75
长安区,住宅,中档小区,74.81,18,10382.41,77.67,2015,2021-01,优,True,False,0.28,3.32
灞桥区,住宅,普通住宅,109.71,17,9259.6,101.58,1995,2021-01,差,False,True,0.45,3.32
灞桥区,住宅,高档小区,197.54,2,16831.95,332.51,2003,2022-11,良,False,True,0.44,2.74
新城区,写字楼,普通写字楼,249.73,1,18242.86,455.57,2007,2023-08,优,False,False,0.44,2.88
曲江新区,写字楼,甲级写字楼,459.04,27,43044.76,1975.95,2014,2019-09,良,True,True,0.43,4.38
曲江新区,商铺,商场商铺,81.88,10,27742.2,227.17,2002,2021-07,差,True,False,0.28,4.35
经开区,商铺,商场商铺,162.02,7,25786.36,417.78,1991,2020-05,中,False,False,0.34,1.76
新城区,写字楼,甲级写字楼,832.41,25,27594.22,2296.98,2019,2020-09,优,True,True,0.43,1.77
未央区,住宅,高档小区,133.79,3,14611.88,195.49,1995,2022-08,差,False,True,0.26,2.58
长安区,住宅,普通住宅,102.57,17,9192.72,94.29,2021,2021-08,优,False,False,0.38,4.28
碑林区,写字楼,普通写字楼,164.64,19,29379.7,483.71,2014,2021-05,优,True,True,0.34,3.62
雁塔区,商铺,商场商铺,38.95,4,26675.15,103.9,2013,2020-11,差,False,False,0.37,2.03
灞桥区,商铺,商场商铺,129.44,27,29378.66,380.28,2011,2023-08,优,True,True,0.37,4.23
经开区,写字楼,普通写字楼,103.24,8,14650.63,151.26,1992,2019-04,中,True,False,0.3,1.62
高新区,写字楼,乙级写字楼,564.09,3,21934.29,1237.29,2021,2022-05,良,False,False,0.38,3.93
曲江新区,住宅,普通住宅,85.95,6,11115.23,95.54,1991,2023-08,优,False,False,0.45,4.14
未央区,商铺,临街商铺,171.3,11,24223.26,414.94,2003,2020-04,差,True,False,0.31,3.08
雁塔区,写字楼,普通写字楼,356.78,2,22174.04,791.13,1995,2022-05,良,False,True,0.27,2.98
未央区,住宅,高档小区,180.76,11,20224.89,365.58,1991,2020-02,良,True,False,0.37,2.72
长安区,住宅,高档小区,175.46,6,11377.83,199.64,2007,2023-11,中,False,False,0.33,3.75
高新区,商铺,临街商铺,112.27,1,22729.23,255.19,1991,2020-02,中,False,True,0.34,3.27
高新区,住宅,高档小区,188.11,15,26308.86,494.89,2014,2023-10,优,False,False,0.3,4.23
经开区,商铺,社区商铺,54.42,2,16023.89,87.2,1992,2019-08,优,False,True,0.37,1.67
曲江新区,写字楼,甲级写字楼,797.76,5,45114.06,3599.03,2019,2019-09,差,False,False,0.35,3.85
灞桥区,住宅,中档小区,96.34,10,10870.98,104.73,1991,2022-03,良,False,True,0.26,2.08
长安区,商铺,社区商铺,109.68,6,14550.13,159.58,2004,2020-01,差,False,False,0.34,2.14
