date,hour,district,period_type,is_weekend,inflow,outflow,total_flow
2023-01-11,1,曲江新区,平峰,False,0.89,0.89,1.77
2023-01-11,2,新城区,平峰,False,0.78,0.78,1.56
2023-01-11,2,碑林区,平峰,False,0.87,0.87,1.75
2023-01-11,2,莲湖区,平峰,False,1.03,1.03,2.06
2023-01-11,2,雁塔区,平峰,False,1.18,1.18,2.37
2023-01-11,2,未央区,平峰,False,1.06,1.06,2.11
2023-01-11,2,灞桥区,平峰,False,0.8,0.8,1.6
2023-01-11,2,长安区,平峰,False,0.48,0.48,0.96
2023-01-11,2,高新区,平峰,False,1.14,1.14,2.28
2023-01-11,2,经开区,平峰,False,1.2,1.2,2.39
2023-01-11,2,曲江新区,平峰,False,0.71,0.71,1.42
2023-01-11,3,新城区,平峰,False,1.56,1.56,3.12
2023-01-11,3,碑林区,平峰,False,1.17,1.17,2.34
2023-01-11,3,莲湖区,平峰,False,1.68,1.68,3.37
2023-01-11,3,雁塔区,平峰,False,0.91,0.91,1.83
2023-01-11,3,未央区,平峰,False,1.03,1.03,2.06
2023-01-11,3,灞桥区,平峰,False,0.49,0.49,0.98
2023-01-11,3,长安区,平峰,False,0.73,0.73,1.46
2023-01-11,3,高新区,平峰,False,0.73,0.73,1.47
2023-01-11,3,经开区,平峰,False,0.83,0.83,1.65
2023-01-11,3,曲江新区,平峰,False,1.22,1.22,2.45
2023-01-11,4,新城区,平峰,False,1.18,1.18,2.36
2023-01-11,4,碑林区,平峰,False,1.03,1.03,2.05
2023-01-11,4,莲湖区,平峰,False,1.08,1.08,2.16
2023-01-11,4,雁塔区,平峰,False,0.7,0.7,1.4
2023-01-11,4,未央区,平峰,False,0.75,0.75,1.5
2023-01-11,4,灞桥区,平峰,False,0.58,0.58,1.16
2023-01-11,4,长安区,平峰,False,0.97,0.97,1.95
2023-01-11,4,高新区,平峰,False,0.68,0.68,1.35
2023-01-11,4,经开区,平峰,False,0.97,0.97,1.94
2023-01-11,4,曲江新区,平峰,False,0.9,0.9,1.81
2023-01-11,5,新城区,平峰,False,1.11,1.11,2.23
2023-01-11,5,碑林区,平峰,False,0.8,0.8,1.6
2023-01-11,5,莲湖区,平峰,False,0.9,0.9,1.81
2023-01-11,5,雁塔区,平峰,False,0.77,0.77,1.53
2023-01-11,5,未央区,平峰,False,1.01,1.01,2.02
2023-01-11,5,灞桥区,平峰,False,0.76,0.76,1.52
2023-01-11,5,长安区,平峰,False,0.75,0.75,1.5
2023-01-11,5,高新区,平峰,False,1.27,1.27,2.53
2023-01-11,5,经开区,平峰,False,0.93,0.93,1.86
2023-01-11,5,曲江新区,平峰,False,0.87,0.87,1.74
2023-01-11,6,新城区,平峰,False,3.66,3.66,7.32
2023-01-11,6,碑林区,平峰,False,4.82,4.82,9.64
2023-01-11,6,莲湖区,平峰,False,3.49,3.49,6.99
2023-01-11,6,雁塔区,平峰,False,3.54,3.54,7.07
2023-01-11,6,未央区,平峰,False,2.49,2.49,4.98
2023-01-11,6,灞桥区,平峰,False,2.02,2.02,4.04
2023-01-11,6,长安区,平峰,False,1.9,1.9,3.81
2023-01-11,6,高新区,平峰,False,3.36,3.36,6.72
2023-01-11,6,经开区,平峰,False,2.89,2.89,5.78
2023-01-11,6,曲江新区,平峰,False,3.18,3.18,6.36
2023-01-11,7,新城区,早高峰,False,9.2,13.8,23.0
2023-01-11,7,碑林区,早高峰,False,7.26,10.9,18.16
2023-01-11,7,莲湖区,早高峰,False,6.38,9.56,15.94
2023-01-11,7,雁塔区,早高峰,False,6.23,9.35,15.58
2023-01-11,7,未央区,早高峰,False,5.24,7.87,13.11
2023-01-11,7,灞桥区,早高峰,False,6.13,9.2,15.34
2023-01-11,7,长安区,早高峰,False,5.61,8.41,14.02
2023-01-11,7,高新区,早高峰,False,6.69,4.46,11.14
2023-01-11,7,经开区,早高峰,False,11.46,7.64,19.1
2023-01-11,7,曲江新区,早高峰,False,7.91,11.86,19.77
2023-01-11,8,新城区,早高峰,False,10.05,15.07,25.12
2023-01-11,8,碑林区,早高峰,False,5.87,8.81,14.68
2023-01-11,8,莲湖区,早高峰,False,5.8,8.69,14.49
2023-01-11,8,雁塔区,早高峰,False,7.34,11.01,18.36
2023-01-11,8,未央区,早高峰,False,4.63,6.94,11.57
2023-01-11,8,灞桥区,早高峰,False,5.21,7.81,13.02
2023-01-11,8,长安区,早高峰,False,5.04,7.56,12.6
2023-01-11,8,高新区,早高峰,False,8.66,5.77,14.43
2023-01-11,8,经开区,早高峰,False,6.45,4.3,10.76
2023-01-11,8,曲江新区,早高峰,False,6.41,9.62,16.03
2023-01-11,9,新城区,早高峰,False,7.39,11.08,18.47
2023-01-11,9,碑林区,早高峰,False,8.08,12.12,20.21
2023-01-11,9,莲湖区,早高峰,False,10.57,15.85,26.41
2023-01-11,9,雁塔区,早高峰,False,5.94,8.91,14.84
2023-01-11,9,未央区,早高峰,False,8.6,12.9,21.49
2023-01-11,9,灞桥区,早高峰,False,5.58,8.37,13.95
2023-01-11,9,长安区,早高峰,False,5.45,8.18,13.63
2023-01-11,9,高新区,早高峰,False,7.86,5.24,13.1
2023-01-11,9,经开区,早高峰,False,8.2,5.47,13.66
2023-01-11,9,曲江新区,早高峰,False,6.71,10.06,16.77
2023-01-11,10,新城区,平峰,False,2.26,2.26,4.53
2023-01-11,10,碑林区,平峰,False,3.77,3.77,7.54
2023-01-11,10,莲湖区,平峰,False,4.82,4.82,9.63
2023-01-11,10,雁塔区,平峰,False,2.7,2.7,5.41
2023-01-11,10,未央区,平峰,False,3.7,3.7,7.4
2023-01-11,10,灞桥区,平峰,False,2.76,2.76,5.53
2023-01-11,10,长安区,平峰,False,1.76,1.76,3.51
2023-01-11,10,高新区,平峰,False,2.37,2.37,4.74
2023-01-11,10,经开区,平峰,False,2.09,2.09,4.19
2023-01-11,10,曲江新区,平峰,False,4.01,4.01,8.01
2023-01-11,11,新城区,平峰,False,2.99,2.99,5.98
2023-01-11,11,碑林区,平峰,False,4.72,4.72,9.43
2023-01-11,11,莲湖区,平峰,False,2.72,2.72,5.45
2023-01-11,11,雁塔区,平峰,False,3.72,3.72,7.44
2023-01-11,11,未央区,平峰,False,3.78,3.78,7.56
2023-01-11,11,灞桥区,平峰,False,2.27,2.27,4.55
2023-01-11,11,长安区,平峰,False,3.49,3.49,6.98
2023-01-11,11,高新区,平峰,False,3.82,3.82,7.64
2023-01-11,11,经开区,平峰,False,1.92,1.92,3.84
2023-01-11,11,曲江新区,平峰,False,2.78,2.78,5.56
2023-01-11,12,新城区,平峰,False,4.54,4.54,9.07
2023-01-11,12,碑林区,平峰,False,7.82,7.82,15.65
2023-01-11,12,莲湖区,平峰,False,3.93,3.93,7.85
2023-01-11,12,雁塔区,平峰,False,6.2,6.2,12.4
2023-01-11,12,未央区,平峰,False,4.92,4.92,9.84
2023-01-11,12,灞桥区,平峰,False,2.65,2.65,5.29
2023-01-11,12,长安区,平峰,False,4.47,4.47,8.95
2023-01-11,12,高新区,平峰,False,3.24,3.24,6.48
2023-01-11,12,经开区,平峰,False,3.26,3.26,6.51
2023-01-11,12,曲江新区,平峰,False,4.28,4.28,8.56
2023-01-11,13,新城区,平峰,False,5.91,5.91,11.81
2023-01-11,13,碑林区,平峰,False,5.99,5.99,11.99
2023-01-11,13,莲湖区,平峰,False,3.51,3.51,7.02
2023-01-11,13,雁塔区,平峰,False,6.32,6.32,12.65
2023-01-11,13,未央区,平峰,False,3.6,3.6,7.19
2023-01-11,13,灞桥区,平峰,False,3.2,3.2,6.4
2023-01-11,13,长安区,平峰,False,2.68,2.68,5.36
2023-01-11,13,高新区,平峰,False,4.23,4.23,8.45
2023-01-11,13,经开区,平峰,False,3.78,3.78,7.57
2023-01-11,13,曲江新区,平峰,False,5.15,5.15,10.3
2023-01-11,14,新城区,平峰,False,4.81,4.81,9.63
2023-01-11,14,碑林区,平峰,False,3.93,3.93,7.86
2023-01-11,14,莲湖区,平峰,False,4.54,4.54,9.08
2023-01-11,14,雁塔区,平峰,False,4.47,4.47,8.94
2023-01-11,14,未央区,平峰,False,1.89,1.89,3.78
2023-01-11,14,灞桥区,平峰,False,2.71,2.71,5.42
2023-01-11,14,长安区,平峰,False,2.41,2.41,4.83
2023-01-11,14,高新区,平峰,False,3.36,3.36,6.73
2023-01-11,14,经开区,平峰,False,3.04,3.04,6.07
2023-01-11,14,曲江新区,平峰,False,3.22,3.22,6.44
2023-01-11,15,新城区,平峰,False,4.8,4.8,9.59
2023-01-11,15,碑林区,平峰,False,3.76,3.76,7.53
2023-01-11,15,莲湖区,平峰,False,4.54,4.54,9.09
2023-01-11,15,雁塔区,平峰,False,4.07,4.07,8.14
2023-01-11,15,未央区,平峰,False,2.2,2.2,4.4
2023-01-11,15,灞桥区,平峰,False,2.42,2.42,4.83
2023-01-11,15,长安区,平峰,False,3.23,3.23,6.47
2023-01-11,15,高新区,平峰,False,1.89,1.89,3.78
2023-01-11,15,经开区,平峰,False,1.88,1.88,3.77
2023-01-11,15,曲江新区,平峰,False,3.17,3.17,6.34
2023-01-11,16,新城区,平峰,False,5.59,5.59,11.17
2023-01-11,16,碑林区,平峰,False,4.69,4.69,9.38
2023-01-11,16,莲湖区,平峰,False,3.38,3.38,6.77
2023-01-11,16,雁塔区,平峰,False,3.33,3.33,6.65
2023-01-11,16,未央区,平峰,False,3.46,3.46,6.93
2023-01-11,16,灞桥区,平峰,False,3.07,3.07,6.14
2023-01-11,16,长安区,平峰,False,1.8,1.8,3.61
2023-01-11,16,高新区,平峰,False,1.84,1.84,3.68
2023-01-11,16,经开区,平峰,False,2.56,2.56,5.11
2023-01-11,16,曲江新区,平峰,False,4.13,4.13,8.25
2023-01-11,17,新城区,晚高峰,False,8.83,5.89,14.72
2023-01-11,17,碑林区,晚高峰,False,8.19,5.46,13.65
2023-01-11,17,莲湖区,晚高峰,False,9.04,6.03,15.07
2023-01-11,17,雁塔区,晚高峰,False,6.53,4.35,10.88
2023-01-11,17,未央区,晚高峰,False,8.69,5.79,14.48
2023-01-11,17,灞桥区,晚高峰,False,5.32,3.54,8.86
2023-01-11,17,长安区,晚高峰,False,5.51,3.68,9.19
2023-01-11,17,高新区,晚高峰,False,5.37,8.05,13.42
2023-01-11,17,经开区,晚高峰,False,3.78,5.67,9.44
2023-01-11,17,曲江新区,晚高峰,False,8.97,5.98,14.95
2023-01-11,18,新城区,晚高峰,False,10.19,6.8,16.99
2023-01-11,18,碑林区,晚高峰,False,9.28,6.19,15.47
2023-01-11,18,莲湖区,晚高峰,False,11.59,7.73,19.32
2023-01-11,18,雁塔区,晚高峰,False,9.06,6.04,15.09
2023-01-11,18,未央区,晚高峰,False,5.83,3.89,9.72
2023-01-11,18,灞桥区,晚高峰,False,4.11,2.74,6.85
2023-01-11,18,长安区,晚高峰,False,4.52,3.02,7.54
2023-01-11,18,高新区,晚高峰,False,6.84,10.26,17.1
2023-01-11,18,经开区,晚高峰,False,6.06,9.09,15.15
2023-01-11,18,曲江新区,晚高峰,False,7.96,5.31,13.27
2023-01-11,19,新城区,晚高峰,False,12.51,8.34,20.86
2023-01-11,19,碑林区,晚高峰,False,9.29,6.19,15.48
2023-01-11,19,莲湖区,晚高峰,False,13.94,9.29,23.24
2023-01-11,19,雁塔区,晚高峰,False,11.37,7.58,18.95
2023-01-11,19,未央区,晚高峰,False,8.02,5.34,13.36
2023-01-11,19,灞桥区,晚高峰,False,4.55,3.03,7.58
2023-01-11,19,长安区,晚高峰,False,7.28,4.85,12.13
2023-01-11,19,高新区,晚高峰,False,5.86,8.8,14.66
2023-01-11,19,经开区,晚高峰,False,4.48,6.73,11.21
2023-01-11,19,曲江新区,晚高峰,False,7.31,4.87,12.18
2023-01-11,20,新城区,平峰,False,2.17,2.17,4.35
2023-01-11,20,碑林区,平峰,False,4.65,4.65,9.3
2023-01-11,20,莲湖区,平峰,False,3.58,3.58,7.16
2023-01-11,20,雁塔区,平峰,False,2.71,2.71,5.42
2023-01-11,20,未央区,平峰,False,1.96,1.96,3.92
2023-01-11,20,灞桥区,平峰,False,1.41,1.41,2.83
2023-01-11,20,长安区,平峰,False,2.25,2.25,4.51
2023-01-11,20,高新区,平峰,False,2.59,2.59,5.19
2023-01-11,20,经开区,平峰,False,1.75,1.75,3.51
2023-01-11,20,曲江新区,平峰,False,5.17,5.17,10.34
2023-01-11,21,新城区,平峰,False,1.92,1.92,3.84
2023-01-11,21,碑林区,平峰,False,3.75,3.75,7.51
2023-01-11,21,莲湖区,平峰,False,2.54,2.54,5.08
2023-01-11,21,雁塔区,平峰,False,2.86,2.86,5.71
2023-01-11,21,未央区,平峰,False,2.62,2.62,5.24
2023-01-11,21,灞桥区,平峰,False,1.99,1.99,3.98
2023-01-11,21,长安区,平峰,False,1.91,1.91,3.82
2023-01-11,21,高新区,平峰,False,2.95,2.95,5.9
2023-01-11,21,经开区,平峰,False,2.36,2.36,4.71
2023-01-11,21,曲江新区,平峰,False,3.8,3.8,7.59
2023-01-11,22,新城区,平峰,False,3.67,3.67,7.35
2023-01-11,22,碑林区,平峰,False,4.63,4.63,9.27
2023-01-11,22,莲湖区,平峰,False,5.9,5.9,11.8
2023-01-11,22,雁塔区,平峰,False,2.71,2.71,5.43
2023-01-11,22,未央区,平峰,False,3.25,3.25,6.51
2023-01-11,22,灞桥区,平峰,False,1.95,1.95,3.9
2023-01-11,22,长安区,平峰,False,2.21,2.21,4.42
2023-01-11,22,高新区,平峰,False,3.27,3.27,6.53
2023-01-11,22,经开区,平峰,False,2.37,2.37,4.73
2023-01-11,22,曲江新区,平峰,False,2.06,2.06,4.12
2023-01-11,23,新城区,平峰,False,3.76,3.76,7.53
2023-01-11,23,碑林区,平峰,False,6.06,6.06,12.12
2023-01-11,23,莲湖区,平峰,False,2.56,2.56,5.12
2023-01-11,23,雁塔区,平峰,False,4.71,4.71,9.42
2023-01-11,23,未央区,平峰,False,2.4,2.4,4.8
2023-01-11,23,灞桥区,平峰,False,2.86,2.86,5.71
2023-01-11,23,长安区,平峰,False,2.04,2.04,4.09
2023-01-11,23,高新区,平峰,False,2.23,2.23,4.45
2023-01-11,23,经开区,平峰,False,2.73,2.73,5.47
2023-01-11,23,曲江新区,平峰,False,3.62,3.62,7.24
2023-01-12,0,新城区,平峰,False,1.12,1.12,2.23
2023-01-12,0,碑林区,平峰,False,0.92,0.92,1.83
2023-01-12,0,莲湖区,平峰,False,1.13,1.13,2.26
2023-01-12,0,雁塔区,平峰,False,1.38,1.38,2.76
2023-01-12,0,未央区,平峰,False,1.07,1.07,2.13
2023-01-12,0,灞桥区,平峰,False,1.06,1.06,2.13
2023-01-12,0,长安区,平峰,False,0.71,0.71,1.42
2023-01-12,0,高新区,平峰,False,0.77,0.77,1.54
2023-01-12,0,经开区,平峰,False,0.54,0.54,1.08
2023-01-12,0,曲江新区,平峰,False,0.83,0.83,1.65
2023-01-12,1,新城区,平峰,False,1.7,1.7,3.39
2023-01-12,1,碑林区,平峰,False,1.01,1.01,2.01
2023-01-12,1,莲湖区,平峰,False,1.55,1.55,3.09
2023-01-12,1,雁塔区,平峰,False,1.08,1.08,2.15
2023-01-12,1,未央区,平峰,False,0.72,0.72,1.44
2023-01-12,1,灞桥区,平峰,False,0.72,0.72,1.44
2023-01-12,1,长安区,平峰,False,0.63,0.63,1.25
2023-01-12,1,高新区,平峰,False,1.09,1.09,2.18
2023-01-12,1,经开区,平峰,False,0.97,0.97,1.94
2023-01-12,1,曲江新区,平峰,False,1.05,1.05,2.1
2023-01-12,2,新城区,平峰,False,1.24,1.24,2.49
2023-01-12,2,碑林区,平峰,False,1.52,1.52,3.05
2023-01-12,2,莲湖区,平峰,False,0.97,0.97,1.93
2023-01-12,2,雁塔区,平峰,False,1.46,1.46,2.91
2023-01-12,2,未央区,平峰,False,0.87,0.87,1.74
2023-01-12,2,灞桥区,平峰,False,0.61,0.61,1.23
2023-01-12,2,长安区,平峰,False,0.95,0.95,1.9
2023-01-12,2,高新区,平峰,False,0.68,0.68,1.36
2023-01-12,2,经开区,平峰,False,0.61,0.61,1.21
2023-01-12,2,曲江新区,平峰,False,0.99,0.99,1.99
2023-01-12,3,新城区,平峰,False,1.05,1.05,2.09
2023-01-12,3,碑林区,平峰,False,1.09,1.09,2.17
2023-01-12,3,莲湖区,平峰,False,1.65,1.65,3.3
2023-01-12,3,雁塔区,平峰,False,0.91,0.91,1.83
2023-01-12,3,未央区,平峰,False,0.85,0.85,1.69
2023-01-12,3,灞桥区,平峰,False,0.42,0.42,0.84
2023-01-12,3,长安区,平峰,False,0.77,0.77,1.53
2023-01-12,3,高新区,平峰,False,0.99,0.99,1.98
2023-01-12,3,经开区,平峰,False,0.97,0.97,1.93
2023-01-12,3,曲江新区,平峰,False,0.93,0.93,1.87
2023-01-12,4,新城区,平峰,False,1.43,1.43,2.86
2023-01-12,4,碑林区,平峰,False,1.79,1.79,3.57
2023-01-12,4,莲湖区,平峰,False,0.97,0.97,1.93
2023-01-12,4,雁塔区,平峰,False,0.62,0.62,1.24
2023-01-12,4,未央区,平峰,False,0.69,0.69,1.37
2023-01-12,4,灞桥区,平峰,False,0.59,0.59,1.17
2023-01-12,4,长安区,平峰,False,0.68,0.68,1.36
2023-01-12,4,高新区,平峰,False,0.69,0.69,1.38
2023-01-12,4,经开区,平峰,False,1.13,1.13,2.25
2023-01-12,4,曲江新区,平峰,False,0.62,0.62,1.25
2023-01-12,5,新城区,平峰,False,0.78,0.78,1.55
2023-01-12,5,碑林区,平峰,False,0.96,0.96,1.91
2023-01-12,5,莲湖区,平峰,False,1.0,1.0,1.99
2023-01-12,5,雁塔区,平峰,False,0.92,0.92,1.85
2023-01-12,5,未央区,平峰,False,0.67,0.67,1.34
2023-01-12,5,灞桥区,平峰,False,0.55,0.55,1.09
2023-01-12,5,长安区,平峰,False,0.68,0.68,1.36
2023-01-12,5,高新区,平峰,False,1.19,1.19,2.39
2023-01-12,5,经开区,平峰,False,0.59,0.59,1.17
2023-01-12,5,曲江新区,平峰,False,1.16,1.16,2.32
2023-01-12,6,新城区,平峰,False,2.96,2.96,5.93
2023-01-12,6,碑林区,平峰,False,4.81,4.81,9.61
2023-01-12,6,莲湖区,平峰,False,5.66,5.66,11.33
2023-01-12,6,雁塔区,平峰,False,3.69,3.69,7.39
2023-01-12,6,未央区,平峰,False,2.57,2.57,5.13
2023-01-12,6,灞桥区,平峰,False,1.89,1.89,3.79
2023-01-12,6,长安区,平峰,False,3.25,3.25,6.49
2023-01-12,6,高新区,平峰,False,2.55,2.55,5.09
2023-01-12,6,经开区,平峰,False,3.24,3.24,6.49
2023-01-12,6,曲江新区,平峰,False,2.91,2.91,5.82
2023-01-12,7,新城区,早高峰,False,6.17,9.26,15.43
2023-01-12,7,碑林区,早高峰,False,7.91,11.87,19.78
2023-01-12,7,莲湖区,早高峰,False,8.48,12.72,21.2
2023-01-12,7,雁塔区,早高峰,False,8.9,13.36,22.26
2023-01-12,7,未央区,早高峰,False,6.56,9.84,16.4
2023-01-12,7,灞桥区,早高峰,False,6.96,10.43,17.39
2023-01-12,7,长安区,早高峰,False,4.48,6.72,11.2
2023-01-12,7,高新区,早高峰,False,12.45,8.3,20.75
2023-01-12,7,经开区,早高峰,False,8.8,5.86,14.66
2023-01-12,7,曲江新区,早高峰,False,6.12,9.18,15.3
2023-01-12,8,新城区,早高峰,False,8.09,12.13,20.21
2023-01-12,8,碑林区,早高峰,False,8.4,12.6,21.0
2023-01-12,8,莲湖区,早高峰,False,7.42,11.12,18.54
2023-01-12,8,雁塔区,早高峰,False,7.1,10.66,17.76
2023-01-12,8,未央区,早高峰,False,6.3,9.45,15.75
2023-01-12,8,灞桥区,早高峰,False,6.39,9.59,15.98
2023-01-12,8,长安区,早高峰,False,3.29,4.93,8.22
2023-01-12,8,高新区,早高峰,False,9.14,6.09,15.23
2023-01-12,8,经开区,早高峰,False,8.92,5.95,14.86
2023-01-12,8,曲江新区,早高峰,False,8.0,12.0,20.0
2023-01-12,9,新城区,早高峰,False,7.11,10.66,17.77
2023-01-12,9,碑林区,早高峰,False,12.44,18.66,31.11
2023-01-12,9,莲湖区,早高峰,False,7.44,11.16,18.59
2023-01-12,9,雁塔区,早高峰,False,7.84,11.76,19.61
2023-01-12,9,未央区,早高峰,False,6.19,9.28,15.47
2023-01-12,9,灞桥区,早高峰,False,4.04,6.06,10.09
2023-01-12,9,长安区,早高峰,False,5.13,7.69,12.81
2023-01-12,9,高新区,早高峰,False,11.6,7.73,19.33
2023-01-12,9,经开区,早高峰,False,5.98,3.99,9.97
2023-01-12,9,曲江新区,早高峰,False,5.14,7.71,12.86
2023-01-12,10,新城区,平峰,False,4.01,4.01,8.02
2023-01-12,10,碑林区,平峰,False,2.8,2.8,5.6
2023-01-12,10,莲湖区,平峰,False,3.23,3.23,6.46
2023-01-12,10,雁塔区,平峰,False,2.97,2.97,5.94
2023-01-12,10,未央区,平峰,False,2.38,2.38,4.75
2023-01-12,10,灞桥区,平峰,False,1.68,1.68,3.37
2023-01-12,10,长安区,平峰,False,2.65,2.65,5.29
2023-01-12,10,高新区,平峰,False,3.19,3.19,6.38
2023-01-12,10,经开区,平峰,False,2.33,2.33,4.67
2023-01-12,10,曲江新区,平峰,False,4.05,4.05,8.1
2023-01-12,11,新城区,平峰,False,4.23,4.23,8.47
2023-01-12,11,碑林区,平峰,False,2.75,2.75,5.5
2023-01-12,11,莲湖区,平峰,False,4.13,4.13,8.26
2023-01-12,11,雁塔区,平峰,False,2.3,2.3,4.59
2023-01-12,11,未央区,平峰,False,2.38,2.38,4.75
2023-01-12,11,灞桥区,平峰,False,2.36,2.36,4.71
2023-01-12,11,长安区,平峰,False,2.53,2.53,5.06
2023-01-12,11,高新区,平峰,False,3.14,3.14,6.28
2023-01-12,11,经开区,平峰,False,1.98,1.98,3.96
2023-01-12,11,曲江新区,平峰,False,2.62,2.62,5.24
2023-01-12,12,新城区,平峰,False,4.03,4.03,8.07
2023-01-12,12,碑林区,平峰,False,4.54,4.54,9.08
2023-01-12,12,莲湖区,平峰,False,4.71,4.71,9.42
2023-01-12,12,雁塔区,平峰,False,4.32,4.32,8.65
2023-01-12,12,未央区,平峰,False,3.18,3.18,6.36
2023-01-12,12,灞桥区,平峰,False,2.95,2.95,5.91
2023-01-12,12,长安区,平峰,False,4.14,4.14,8.28
2023-01-12,12,高新区,平峰,False,3.93,3.93,7.86
2023-01-12,12,经开区,平峰,False,3.86,3.86,7.72
2023-01-12,12,曲江新区,平峰,False,6.07,6.07,12.13
2023-01-12,13,新城区,平峰,False,4.9,4.9,9.81
2023-01-12,13,碑林区,平峰,False,5.64,5.64,11.28
2023-01-12,13,莲湖区,平峰,False,4.49,4.49,8.98
2023-01-12,13,雁塔区,平峰,False,4.48,4.48,8.97
2023-01-12,13,未央区,平峰,False,3.0,3.0,6.0
2023-01-12,13,灞桥区,平峰,False,3.93,3.93,7.86
2023-01-12,13,长安区,平峰,False,2.85,2.85,5.7
2023-01-12,13,高新区,平峰,False,3.92,3.92,7.85
2023-01-12,13,经开区,平峰,False,2.67,2.67,5.34
2023-01-12,13,曲江新区,平峰,False,4.83,4.83,9.67
2023-01-12,14,新城区,平峰,False,3.45,3.45,6.89
2023-01-12,14,碑林区,平峰,False,3.53,3.53,7.07
2023-01-12,14,莲湖区,平峰,False,5.35,5.35,10.7
2023-01-12,14,雁塔区,平峰,False,4.29,4.29,8.58
2023-01-12,14,未央区,平峰,False,2.1,2.1,4.21
2023-01-12,14,灞桥区,平峰,False,2.05,2.05,4.09
2023-01-12,14,长安区,平峰,False,3.18,3.18,6.37
2023-01-12,14,高新区,平峰,False,3.52,3.52,7.04
2023-01-12,14,经开区,平峰,False,3.46,3.46,6.93
2023-01-12,14,曲江新区,平峰,False,3.63,3.63,7.27
2023-01-12,15,新城区,平峰,False,3.64,3.64,7.28
2023-01-12,15,碑林区,平峰,False,3.57,3.57,7.14
2023-01-12,15,莲湖区,平峰,False,2.5,2.5,5.01
2023-01-12,15,雁塔区,平峰,False,2.57,2.57,5.13
2023-01-12,15,未央区,平峰,False,2.5,2.5,5.0
2023-01-12,15,灞桥区,平峰,False,1.27,1.27,2.55
2023-01-12,15,长安区,平峰,False,1.86,1.86,3.72
2023-01-12,15,高新区,平峰,False,3.01,3.01,6.03
2023-01-12,15,经开区,平峰,False,1.96,1.96,3.93
2023-01-12,15,曲江新区,平峰,False,4.28,4.28,8.56
2023-01-12,16,新城区,平峰,False,4.36,4.36,8.73
2023-01-12,16,碑林区,平峰,False,3.42,3.42,6.85
2023-01-12,16,莲湖区,平峰,False,4.92,4.92,9.85
2023-01-12,16,雁塔区,平峰,False,2.92,2.92,5.84
2023-01-12,16,未央区,平峰,False,1.99,1.99,3.99
2023-01-12,16,灞桥区,平峰,False,3.29,3.29,6.58
2023-01-12,16,长安区,平峰,False,2.64,2.64,5.28
2023-01-12,16,高新区,平峰,False,3.01,3.01,6.03
2023-01-12,16,经开区,平峰,False,3.15,3.15,6.31
2023-01-12,16,曲江新区,平峰,False,2.92,2.92,5.85
2023-01-12,17,新城区,晚高峰,False,9.71,6.47,16.18
2023-01-12,17,碑林区,晚高峰,False,11.46,7.64,19.1
2023-01-12,17,莲湖区,晚高峰,False,10.15,6.76,16.91
2023-01-12,17,雁塔区,晚高峰,False,11.64,7.76,19.39
2023-01-12,17,未央区,晚高峰,False,7.07,4.71,11.78
2023-01-12,17,灞桥区,晚高峰,False,7.96,5.31,13.27
2023-01-12,17,长安区,晚高峰,False,6.56,4.37,10.93
2023-01-12,17,高新区,晚高峰,False,4.44,6.66,11.1
2023-01-12,17,经开区,晚高峰,False,3.76,5.64,9.4
2023-01-12,17,曲江新区,晚高峰,False,9.98,6.66,16.64
2023-01-12,18,新城区,晚高峰,False,6.67,4.45,11.12
2023-01-12,18,碑林区,晚高峰,False,13.46,8.97,22.43
2023-01-12,18,莲湖区,晚高峰,False,11.95,7.97,19.91
2023-01-12,18,雁塔区,晚高峰,False,10.74,7.16,17.89
2023-01-12,18,未央区,晚高峰,False,7.92,5.28,13.2
2023-01-12,18,灞桥区,晚高峰,False,4.65,3.1,7.75
2023-01-12,18,长安区,晚高峰,False,6.8,4.54,11.34
2023-01-12,18,高新区,晚高峰,False,4.69,7.03,11.72
2023-01-12,18,经开区,晚高峰,False,4.29,6.44,10.74
2023-01-12,18,曲江新区,晚高峰,False,5.91,3.94,9.86
2023-01-12,19,新城区,晚高峰,False,9.62,6.42,16.04
2023-01-12,19,碑林区,晚高峰,False,11.63,7.76,19.39
2023-01-12,19,莲湖区,晚高峰,False,9.63,6.42,16.04
2023-01-12,19,雁塔区,晚高峰,False,9.56,6.38,15.94
2023-01-12,19,未央区,晚高峰,False,6.78,4.52,11.3
2023-01-12,19,灞桥区,晚高峰,False,6.79,4.53,11.32
2023-01-12,19,长安区,晚高峰,False,5.23,3.49,8.72
2023-01-12,19,高新区,晚高峰,False,4.8,7.2,12.0
2023-01-12,19,经开区,晚高峰,False,3.81,5.72,9.53
