date,hour,district,road_name,congestion_index,avg_speed,is_weekend,transport_type,passenger_flow
2023-01-19,12,高新区,唐延路,5.16,32.86,False,,
2023-01-19,12,曲江新区,雁展路,5.16,41.97,False,,
2023-01-19,12,曲江新区,曲江池西路,4.3,26.22,False,,
2023-01-19,12,曲江新区,慈恩路,3.44,40.48,False,,
2023-01-19,12,曲江新区,曲江池东路,4.3,41.05,False,,
2023-01-19,12,,,,,False,地铁,6.67
2023-01-19,12,,,,,False,公交,5.16
2023-01-19,13,新城区,解放路,6.98,11.92,False,,
2023-01-19,13,新城区,长乐路,5.99,27.21,False,,
2023-01-19,13,新城区,韩森路,4.99,34.79,False,,
2023-01-19,13,新城区,民乐路,5.99,40.1,False,,
2023-01-19,13,碑林区,南大街,7.98,18.83,False,,
2023-01-19,13,碑林区,东大街,6.98,17.11,False,,
2023-01-19,13,碑林区,西大街,6.98,18.27,False,,
2023-01-19,13,碑林区,北大街,6.98,18.37,False,,
2023-01-19,13,莲湖区,北院门,6.98,16.96,False,,
2023-01-19,13,莲湖区,环城西路,5.99,30.02,False,,
2023-01-19,13,莲湖区,劳动路,5.99,31.05,False,,
2023-01-19,13,莲湖区,大兴路,4.99,34.92,False,,
2023-01-19,13,雁塔区,小寨路,7.98,25.0,False,,
2023-01-19,13,雁塔区,雁塔路,5.99,27.32,False,,
2023-01-19,13,雁塔区,长安路,6.98,20.45,False,,
2023-01-19,13,雁塔区,含光路,5.99,41.95,False,,
2023-01-19,13,未央区,未央路,5.99,32.59,False,,
2023-01-19,13,未央区,凤城路,4.99,32.89,False,,
2023-01-19,13,未央区,太华路,5.99,44.1,False,,
2023-01-19,13,未央区,文景路,4.99,39.16,False,,
2023-01-19,13,长安区,长安大学城,4.99,42.86,False,,
2023-01-19,13,长安区,西部大道,3.99,39.58,False,,
2023-01-19,13,长安区,子午大道,4.99,30.72,False,,
2023-01-19,13,长安区,常宁路,3.99,42.65,False,,
2023-01-19,13,高新区,科技路,6.98,10.95,False,,
2023-01-19,13,高新区,高新路,5.99,39.5,False,,
2023-01-19,13,高新区,丈八路,4.99,40.62,False,,
2023-01-19,13,高新区,唐延路,5.99,29.11,False,,
2023-01-19,13,曲江新区,雁展路,5.99,40.95,False,,
2023-01-19,13,曲江新区,曲江池西路,4.99,32.01,False,,
2023-01-19,13,曲江新区,慈恩路,3.99,42.59,False,,
2023-01-19,13,曲江新区,曲江池东路,4.99,25.51,False,,
2023-01-19,13,,,,,False,地铁,6.47
2023-01-19,13,,,,,False,公交,5.97
2023-01-19,14,新城区,解放路,8.01,18.9,False,,
2023-01-19,14,新城区,长乐路,6.86,14.42,False,,
2023-01-19,14,新城区,韩森路,5.72,34.01,False,,
2023-01-19,14,新城区,民乐路,6.86,12.27,False,,
2023-01-19,14,碑林区,南大街,9.15,14.37,False,,
2023-01-19,14,碑林区,东大街,8.01,13.45,False,,
2023-01-19,14,碑林区,西大街,8.01,16.97,False,,
2023-01-19,14,碑林区,北大街,8.01,18.93,False,,
2023-01-19,14,莲湖区,北院门,8.01,12.2,False,,
2023-01-19,14,莲湖区,环城西路,6.86,11.03,False,,
2023-01-19,14,莲湖区,劳动路,6.86,15.62,False,,
2023-01-19,14,莲湖区,大兴路,5.72,41.66,False,,
2023-01-19,14,雁塔区,小寨路,9.15,11.19,False,,
2023-01-19,14,雁塔区,雁塔路,6.86,19.43,False,,
2023-01-19,14,雁塔区,长安路,8.01,14.96,False,,
2023-01-19,14,雁塔区,含光路,6.86,17.84,False,,
2023-01-19,14,未央区,未央路,6.86,13.34,False,,
2023-01-19,14,未央区,凤城路,5.72,31.87,False,,
2023-01-19,14,未央区,太华路,6.86,21.5,False,,
2023-01-19,14,未央区,文景路,5.72,41.2,False,,
2023-01-19,14,长安区,长安大学城,5.72,43.96,False,,
2023-01-19,14,长安区,西部大道,4.58,33.99,False,,
2023-01-19,14,长安区,子午大道,5.72,34.08,False,,
2023-01-19,14,长安区,常宁路,4.58,39.39,False,,
2023-01-19,14,高新区,科技路,8.01,21.85,False,,
2023-01-19,14,高新区,高新路,6.86,24.23,False,,
2023-01-19,14,高新区,丈八路,5.72,25.03,False,,
2023-01-19,14,高新区,唐延路,6.86,16.89,False,,
2023-01-19,14,曲江新区,雁展路,6.86,16.87,False,,
2023-01-19,14,曲江新区,曲江池西路,5.72,37.37,False,,
2023-01-19,14,曲江新区,慈恩路,4.58,32.03,False,,
2023-01-19,14,曲江新区,曲江池东路,5.72,40.44,False,,
2023-01-19,14,,,,,False,地铁,8.46
2023-01-19,14,,,,,False,公交,6.09
2023-01-19,15,新城区,解放路,8.29,15.08,False,,
2023-01-19,15,新城区,长乐路,7.1,22.28,False,,
2023-01-19,15,新城区,韩森路,5.92,39.8,False,,
2023-01-19,15,新城区,民乐路,7.1,22.85,False,,
2023-01-19,15,碑林区,南大街,9.47,11.19,False,,
2023-01-19,15,碑林区,东大街,8.29,10.18,False,,
2023-01-19,15,碑林区,西大街,8.29,19.09,False,,
2023-01-19,15,碑林区,北大街,8.29,23.49,False,,
2023-01-19,15,莲湖区,北院门,8.29,11.68,False,,
2023-01-19,15,莲湖区,环城西路,7.1,14.23,False,,
2023-01-19,15,莲湖区,劳动路,7.1,11.38,False,,
2023-01-19,15,莲湖区,大兴路,5.92,37.61,False,,
2023-01-19,15,雁塔区,小寨路,9.47,12.67,False,,
2023-01-19,15,雁塔区,雁塔路,7.1,23.69,False,,
2023-01-19,15,雁塔区,长安路,8.29,23.93,False,,
2023-01-19,15,雁塔区,含光路,7.1,16.59,False,,
2023-01-19,15,未央区,未央路,7.1,21.37,False,,
2023-01-19,15,未央区,凤城路,5.92,38.04,False,,
2023-01-19,15,未央区,太华路,7.1,24.71,False,,
2023-01-19,15,未央区,文景路,5.92,29.34,False,,
2023-01-19,15,长安区,长安大学城,5.92,44.49,False,,
2023-01-19,15,长安区,西部大道,4.74,25.74,False,,
2023-01-19,15,长安区,子午大道,5.92,26.68,False,,
2023-01-19,15,长安区,常宁路,4.74,36.97,False,,
2023-01-19,15,高新区,科技路,8.29,18.66,False,,
2023-01-19,15,高新区,高新路,7.1,24.41,False,,
2023-01-19,15,高新区,丈八路,5.92,43.49,False,,
2023-01-19,15,高新区,唐延路,7.1,18.69,False,,
2023-01-19,15,曲江新区,雁展路,7.1,13.19,False,,
2023-01-19,15,曲江新区,曲江池西路,5.92,27.76,False,,
2023-01-19,15,曲江新区,慈恩路,4.74,43.31,False,,
2023-01-19,15,曲江新区,曲江池东路,5.92,26.13,False,,
2023-01-19,15,,,,,False,地铁,8.17
2023-01-19,15,,,,,False,公交,6.32
2023-01-19,16,新城区,解放路,7.35,21.14,False,,
2023-01-19,16,新城区,长乐路,6.3,11.14,False,,
2023-01-19,16,新城区,韩森路,5.25,41.96,False,,
2023-01-19,16,新城区,民乐路,6.3,17.29,False,,
2023-01-19,16,碑林区,南大街,8.4,18.66,False,,
2023-01-19,16,碑林区,东大街,7.35,10.94,False,,
2023-01-19,16,碑林区,西大街,7.35,22.87,False,,
2023-01-19,16,碑林区,北大街,7.35,23.32,False,,
2023-01-19,16,莲湖区,北院门,7.35,20.22,False,,
2023-01-19,16,莲湖区,环城西路,6.3,10.57,False,,
2023-01-19,16,莲湖区,劳动路,6.3,15.93,False,,
2023-01-19,16,莲湖区,大兴路,5.25,29.01,False,,
2023-01-19,16,雁塔区,小寨路,8.4,14.36,False,,
2023-01-19,16,雁塔区,雁塔路,6.3,23.43,False,,
2023-01-19,16,雁塔区,长安路,7.35,20.43,False,,
2023-01-19,16,雁塔区,含光路,6.3,16.11,False,,
2023-01-19,16,未央区,未央路,6.3,10.33,False,,
2023-01-19,16,未央区,凤城路,5.25,42.91,False,,
2023-01-19,16,未央区,太华路,6.3,13.36,False,,
2023-01-19,16,未央区,文景路,5.25,44.9,False,,
2023-01-19,16,长安区,长安大学城,5.25,41.97,False,,
2023-01-19,16,长安区,西部大道,4.2,42.5,False,,
2023-01-19,16,长安区,子午大道,5.25,30.69,False,,
2023-01-19,16,长安区,常宁路,4.2,41.96,False,,
2023-01-19,16,高新区,科技路,7.35,18.66,False,,
2023-01-19,16,高新区,高新路,6.3,22.1,False,,
2023-01-19,16,高新区,丈八路,5.25,26.78,False,,
2023-01-19,16,高新区,唐延路,6.3,15.15,False,,
2023-01-19,16,曲江新区,雁展路,6.3,11.14,False,,
2023-01-19,16,曲江新区,曲江池西路,5.25,31.74,False,,
2023-01-19,16,曲江新区,慈恩路,4.2,37.0,False,,
2023-01-19,16,曲江新区,曲江池东路,5.25,44.18,False,,
2023-01-19,16,,,,,False,地铁,7.79
2023-01-19,16,,,,,False,公交,6.04
2023-01-19,17,新城区,解放路,10.0,13.22,False,,
2023-01-19,17,新城区,长乐路,10.0,24.37,False,,
2023-01-19,17,新城区,韩森路,9.73,21.18,False,,
2023-01-19,17,新城区,民乐路,10.0,16.08,False,,
2023-01-19,17,碑林区,南大街,10.0,11.67,False,,
2023-01-19,17,碑林区,东大街,10.0,16.32,False,,
2023-01-19,17,碑林区,西大街,10.0,11.73,False,,
2023-01-19,17,碑林区,北大街,10.0,24.69,False,,
2023-01-19,17,莲湖区,北院门,10.0,14.77,False,,
2023-01-19,17,莲湖区,环城西路,10.0,22.26,False,,
2023-01-19,17,莲湖区,劳动路,10.0,10.95,False,,
2023-01-19,17,莲湖区,大兴路,9.73,19.61,False,,
2023-01-19,17,雁塔区,小寨路,10.0,11.7,False,,
2023-01-19,17,雁塔区,雁塔路,10.0,22.05,False,,
2023-01-19,17,雁塔区,长安路,10.0,11.47,False,,
2023-01-19,17,雁塔区,含光路,10.0,18.27,False,,
2023-01-19,17,未央区,未央路,10.0,11.73,False,,
2023-01-19,17,未央区,凤城路,9.73,21.42,False,,
2023-01-19,17,未央区,太华路,10.0,11.81,False,,
2023-01-19,17,未央区,文景路,9.73,16.34,False,,
2023-01-19,17,长安区,长安大学城,9.73,13.84,False,,
2023-01-19,17,长安区,西部大道,7.78,11.28,False,,
2023-01-19,17,长安区,子午大道,9.73,18.19,False,,
2023-01-19,17,长安区,常宁路,7.78,14.96,False,,
2023-01-19,17,高新区,科技路,10.0,20.66,False,,
2023-01-19,17,高新区,高新路,10.0,14.72,False,,
2023-01-19,17,高新区,丈八路,9.73,16.26,False,,
2023-01-19,17,高新区,唐延路,10.0,17.55,False,,
2023-01-19,17,曲江新区,雁展路,10.0,15.24,False,,
2023-01-19,17,曲江新区,曲江池西路,9.73,24.34,False,,
2023-01-19,17,曲江新区,慈恩路,7.78,23.97,False,,
2023-01-19,17,曲江新区,曲江池东路,9.73,11.15,False,,
2023-01-19,17,,,,,False,地铁,13.36
2023-01-19,17,,,,,False,公交,12.04
2023-01-19,18,新城区,解放路,10.0,19.83,False,,
2023-01-19,18,新城区,长乐路,10.0,15.63,False,,
2023-01-19,18,新城区,韩森路,8.43,23.72,False,,
2023-01-19,18,新城区,民乐路,10.0,15.95,False,,
2023-01-19,18,碑林区,南大街,10.0,11.75,False,,
2023-01-19,18,碑林区,东大街,10.0,10.14,False,,
2023-01-19,18,碑林区,西大街,10.0,21.72,False,,
2023-01-19,18,碑林区,北大街,10.0,19.55,False,,
2023-01-19,18,莲湖区,北院门,10.0,19.19,False,,
2023-01-19,18,莲湖区,环城西路,10.0,21.63,False,,
2023-01-19,18,莲湖区,劳动路,10.0,18.14,False,,
2023-01-19,18,莲湖区,大兴路,8.43,13.02,False,,
2023-01-19,18,雁塔区,小寨路,10.0,14.0,False,,
2023-01-19,18,雁塔区,雁塔路,10.0,13.92,False,,
2023-01-19,18,雁塔区,长安路,10.0,13.19,False,,
2023-01-19,18,雁塔区,含光路,10.0,10.91,False,,
2023-01-19,18,未央区,未央路,10.0,20.57,False,,
2023-01-19,18,未央区,凤城路,8.43,13.87,False,,
2023-01-19,18,未央区,太华路,10.0,17.14,False,,
2023-01-19,18,未央区,文景路,8.43,15.56,False,,
2023-01-19,18,长安区,长安大学城,8.43,22.9,False,,
2023-01-19,18,长安区,西部大道,6.74,17.65,False,,
2023-01-19,18,长安区,子午大道,8.43,21.83,False,,
2023-01-19,18,长安区,常宁路,6.74,15.58,False,,
2023-01-19,18,高新区,科技路,10.0,18.99,False,,
2023-01-19,18,高新区,高新路,10.0,14.76,False,,
2023-01-19,18,高新区,丈八路,8.43,24.85,False,,
2023-01-19,18,高新区,唐延路,10.0,14.33,False,,
2023-01-19,18,曲江新区,雁展路,10.0,12.36,False,,
2023-01-19,18,曲江新区,曲江池西路,8.43,12.65,False,,
2023-01-19,18,曲江新区,慈恩路,6.74,12.17,False,,
2023-01-19,18,曲江新区,曲江池东路,8.43,15.51,False,,
2023-01-19,18,,,,,False,地铁,10.71
2023-01-19,18,,,,,False,公交,10.1
2023-01-19,19,新城区,解放路,10.0,21.38,False,,
2023-01-19,19,新城区,长乐路,10.0,17.62,False,,
2023-01-19,19,新城区,韩森路,10.0,19.22,False,,
2023-01-19,19,新城区,民乐路,10.0,12.61,False,,
2023-01-19,19,碑林区,南大街,10.0,22.6,False,,
2023-01-19,19,碑林区,东大街,10.0,12.66,False,,
2023-01-19,19,碑林区,西大街,10.0,20.97,False,,
2023-01-19,19,碑林区,北大街,10.0,21.99,False,,
2023-01-19,19,莲湖区,北院门,10.0,23.28,False,,
2023-01-19,19,莲湖区,环城西路,10.0,21.82,False,,
2023-01-19,19,莲湖区,劳动路,10.0,11.55,False,,
2023-01-19,19,莲湖区,大兴路,10.0,12.32,False,,
2023-01-19,19,雁塔区,小寨路,10.0,18.56,False,,
2023-01-19,19,雁塔区,雁塔路,10.0,23.71,False,,
2023-01-19,19,雁塔区,长安路,10.0,11.35,False,,
2023-01-19,19,雁塔区,含光路,10.0,11.67,False,,
2023-01-19,19,未央区,未央路,10.0,21.7,False,,
2023-01-19,19,未央区,凤城路,10.0,18.44,False,,
2023-01-19,19,未央区,太华路,10.0,24.58,False,,
2023-01-19,19,未央区,文景路,10.0,24.74,False,,
2023-01-19,19,长安区,长安大学城,10.0,10.93,False,,
2023-01-19,19,长安区,西部大道,8.4,24.42,False,,
2023-01-19,19,长安区,子午大道,10.0,20.5,False,,
2023-01-19,19,长安区,常宁路,8.4,12.95,False,,
2023-01-19,19,高新区,科技路,10.0,22.22,False,,
2023-01-19,19,高新区,高新路,10.0,12.04,False,,
2023-01-19,19,高新区,丈八路,10.0,23.02,False,,
2023-01-19,19,高新区,唐延路,10.0,20.17,False,,
2023-01-19,19,曲江新区,雁展路,10.0,24.11,False,,
2023-01-19,19,曲江新区,曲江池西路,10.0,20.57,False,,
2023-01-19,19,曲江新区,慈恩路,8.4,23.56,False,,
2023-01-19,19,曲江新区,曲江池东路,10.0,23.86,False,,
2023-01-19,19,,,,,False,地铁,17.01
2023-01-19,19,,,,,False,公交,13.01
2023-01-19,20,新城区,解放路,6.72,23.16,False,,
2023-01-19,20,新城区,长乐路,5.76,36.55,False,,
2023-01-19,20,新城区,韩森路,4.8,41.79,False,,
2023-01-19,20,新城区,民乐路,5.76,32.17,False,,
2023-01-19,20,碑林区,南大街,7.68,12.04,False,,
2023-01-19,20,碑林区,东大街,6.72,13.33,False,,
2023-01-19,20,碑林区,西大街,6.72,16.78,False,,
2023-01-19,20,碑林区,北大街,6.72,22.8,False,,
2023-01-19,20,莲湖区,北院门,6.72,14.04,False,,
2023-01-19,20,莲湖区,环城西路,5.76,31.25,False,,
2023-01-19,20,莲湖区,劳动路,5.76,33.69,False,,
2023-01-19,20,莲湖区,大兴路,4.8,44.9,False,,
2023-01-19,20,雁塔区,小寨路,7.68,16.9,False,,
2023-01-19,20,雁塔区,雁塔路,5.76,42.48,False,,
2023-01-19,20,雁塔区,长安路,6.72,22.89,False,,
2023-01-19,20,雁塔区,含光路,5.76,37.12,False,,
2023-01-19,20,未央区,未央路,5.76,32.59,False,,
2023-01-19,20,未央区,凤城路,4.8,44.81,False,,
2023-01-19,20,未央区,太华路,5.76,42.48,False,,
2023-01-19,20,未央区,文景路,4.8,38.27,False,,
2023-01-19,20,长安区,长安大学城,4.8,26.88,False,,
2023-01-19,20,长安区,西部大道,3.84,43.06,False,,
2023-01-19,20,长安区,子午大道,4.8,33.02,False,,
2023-01-19,20,长安区,常宁路,3.84,28.74,False,,
2023-01-19,20,高新区,科技路,6.72,23.94,False,,
2023-01-19,20,高新区,高新路,5.76,25.1,False,,
2023-01-19,20,高新区,丈八路,4.8,35.43,False,,
2023-01-19,20,高新区,唐延路,5.76,28.75,False,,
2023-01-19,20,曲江新区,雁展路,5.76,30.63,False,,
2023-01-19,20,曲江新区,曲江池西路,4.8,29.2,False,,
2023-01-19,20,曲江新区,慈恩路,3.84,26.03,False,,
2023-01-19,20,曲江新区,曲江池东路,4.8,30.98,False,,
2023-01-19,20,,,,,False,地铁,7.49
2023-01-19,20,,,,,False,公交,4.99
2023-01-19,21,新城区,解放路,9.34,22.7,False,,
2023-01-19,21,新城区,长乐路,8.01,13.98,False,,
2023-01-19,21,新城区,韩森路,6.67,14.31,False,,
2023-01-19,21,新城区,民乐路,8.01,17.11,False,,
2023-01-19,21,碑林区,南大街,10.0,18.83,False,,
2023-01-19,21,碑林区,东大街,9.34,12.14,False,,
2023-01-19,21,碑林区,西大街,9.34,13.37,False,,
2023-01-19,21,碑林区,北大街,9.34,24.97,False,,
2023-01-19,21,莲湖区,北院门,9.34,13.28,False,,
2023-01-19,21,莲湖区,环城西路,8.01,21.53,False,,
2023-01-19,21,莲湖区,劳动路,8.01,20.86,False,,
2023-01-19,21,莲湖区,大兴路,6.67,16.55,False,,
2023-01-19,21,雁塔区,小寨路,10.0,21.31,False,,
2023-01-19,21,雁塔区,雁塔路,8.01,10.35,False,,
2023-01-19,21,雁塔区,长安路,9.34,23.95,False,,
2023-01-19,21,雁塔区,含光路,8.01,12.02,False,,
2023-01-19,21,未央区,未央路,8.01,13.57,False,,
2023-01-19,21,未央区,凤城路,6.67,19.32,False,,
2023-01-19,21,未央区,太华路,8.01,17.42,False,,
2023-01-19,21,未央区,文景路,6.67,18.45,False,,
2023-01-19,21,长安区,长安大学城,6.67,11.09,False,,
2023-01-19,21,长安区,西部大道,5.34,29.75,False,,
2023-01-19,21,长安区,子午大道,6.67,14.03,False,,
2023-01-19,21,长安区,常宁路,5.34,42.85,False,,
2023-01-19,21,高新区,科技路,9.34,22.74,False,,
2023-01-19,21,高新区,高新路,8.01,15.11,False,,
2023-01-19,21,高新区,丈八路,6.67,18.18,False,,
2023-01-19,21,高新区,唐延路,8.01,19.21,False,,
2023-01-19,21,曲江新区,雁展路,8.01,13.08,False,,
2023-01-19,21,曲江新区,曲江池西路,6.67,18.04,False,,
2023-01-19,21,曲江新区,慈恩路,5.34,38.85,False,,
2023-01-19,21,曲江新区,曲江池东路,6.67,20.57,False,,
2023-01-19,21,,,,,False,地铁,10.62
2023-01-19,21,,,,,False,公交,6.88
2023-01-19,22,新城区,解放路,8.18,24.04,False,,
2023-01-19,22,新城区,长乐路,7.01,15.19,False,,
2023-01-19,22,新城区,韩森路,5.84,32.73,False,,
2023-01-19,22,新城区,民乐路,7.01,15.28,False,,
2023-01-19,22,碑林区,南大街,9.35,14.27,False,,
2023-01-19,22,碑林区,东大街,8.18,17.1,False,,
2023-01-19,22,碑林区,西大街,8.18,10.27,False,,
2023-01-19,22,碑林区,北大街,8.18,23.68,False,,
2023-01-19,22,莲湖区,北院门,8.18,18.74,False,,
2023-01-19,22,莲湖区,环城西路,7.01,14.66,False,,
2023-01-19,22,莲湖区,劳动路,7.01,23.17,False,,
2023-01-19,22,莲湖区,大兴路,5.84,35.44,False,,
2023-01-19,22,雁塔区,小寨路,9.35,11.38,False,,
2023-01-19,22,雁塔区,雁塔路,7.01,19.75,False,,
2023-01-19,22,雁塔区,长安路,8.18,19.6,False,,
2023-01-19,22,雁塔区,含光路,7.01,16.9,False,,
2023-01-19,22,未央区,未央路,7.01,15.04,False,,
2023-01-19,22,未央区,凤城路,5.84,37.38,False,,
2023-01-19,22,未央区,太华路,7.01,18.36,False,,
2023-01-19,22,未央区,文景路,5.84,25.45,False,,
2023-01-19,22,长安区,长安大学城,5.84,33.22,False,,
2023-01-19,22,长安区,西部大道,4.67,38.67,False,,
2023-01-19,22,长安区,子午大道,5.84,33.53,False,,
2023-01-19,22,长安区,常宁路,4.67,35.47,False,,
2023-01-19,22,高新区,科技路,8.18,12.51,False,,
2023-01-19,22,高新区,高新路,7.01,17.45,False,,
2023-01-19,22,高新区,丈八路,5.84,37.88,False,,
2023-01-19,22,高新区,唐延路,7.01,17.7,False,,
2023-01-19,22,曲江新区,雁展路,7.01,18.71,False,,
2023-01-19,22,曲江新区,曲江池西路,5.84,39.34,False,,
2023-01-19,22,曲江新区,慈恩路,4.67,32.75,False,,
2023-01-19,22,曲江新区,曲江池东路,5.84,30.19,False,,
2023-01-19,22,,,,,False,地铁,9.64
2023-01-19,22,,,,,False,公交,7.24
2023-01-19,23,新城区,解放路,6.84,17.73,False,,
2023-01-19,23,新城区,长乐路,5.86,37.43,False,,
2023-01-19,23,新城区,韩森路,4.88,31.25,False,,
2023-01-19,23,新城区,民乐路,5.86,35.86,False,,
2023-01-19,23,碑林区,南大街,7.81,18.01,False,,
2023-01-19,23,碑林区,东大街,6.84,13.35,False,,
2023-01-19,23,碑林区,西大街,6.84,19.65,False,,
2023-01-19,23,碑林区,北大街,6.84,20.17,False,,
2023-01-19,23,莲湖区,北院门,6.84,16.33,False,,
2023-01-19,23,莲湖区,环城西路,5.86,31.05,False,,
2023-01-19,23,莲湖区,劳动路,5.86,30.61,False,,
2023-01-19,23,莲湖区,大兴路,4.88,31.03,False,,
2023-01-19,23,雁塔区,小寨路,7.81,24.24,False,,
2023-01-19,23,雁塔区,雁塔路,5.86,44.96,False,,
2023-01-19,23,雁塔区,长安路,6.84,14.45,False,,
2023-01-19,23,雁塔区,含光路,5.86,38.7,False,,
2023-01-19,23,未央区,未央路,5.86,44.71,False,,
2023-01-19,23,未央区,凤城路,4.88,40.18,False,,
2023-01-19,23,未央区,太华路,5.86,34.86,False,,
2023-01-19,23,未央区,文景路,4.88,40.68,False,,
2023-01-19,23,长安区,长安大学城,4.88,40.42,False,,
2023-01-19,23,长安区,西部大道,3.91,40.59,False,,
2023-01-19,23,长安区,子午大道,4.88,40.4,False,,
2023-01-19,23,长安区,常宁路,3.91,39.58,False,,
2023-01-19,23,高新区,科技路,6.84,18.84,False,,
2023-01-19,23,高新区,高新路,5.86,25.84,False,,
2023-01-19,23,高新区,丈八路,4.88,42.8,False,,
2023-01-19,23,高新区,唐延路,5.86,41.2,False,,
2023-01-19,23,曲江新区,雁展路,5.86,34.29,False,,
2023-01-19,23,曲江新区,曲江池西路,4.88,41.34,False,,
2023-01-19,23,曲江新区,慈恩路,3.91,38.83,False,,
2023-01-19,23,曲江新区,曲江池东路,4.88,28.0,False,,
2023-01-19,23,,,,,False,地铁,6.91
2023-01-19,23,,,,,False,公交,5.49
2023-01-20,0,新城区,解放路,1.74,50.62,False,,
2023-01-20,0,新城区,长乐路,1.49,54.16,False,,
2023-01-20,0,新城区,韩森路,1.24,49.47,False,,
2023-01-20,0,新城区,民乐路,1.49,56.53,False,,
2023-01-20,0,碑林区,南大街,1.99,51.35,False,,
2023-01-20,0,碑林区,东大街,1.74,54.51,False,,
2023-01-20,0,碑林区,西大街,1.74,59.79,False,,
2023-01-20,0,碑林区,北大街,1.74,59.82,False,,
2023-01-20,0,莲湖区,北院门,1.74,59.05,False,,
2023-01-20,0,莲湖区,环城西路,1.49,59.04,False,,
2023-01-20,0,莲湖区,劳动路,1.49,53.13,False,,
2023-01-20,0,莲湖区,大兴路,1.24,56.79,False,,
2023-01-20,0,雁塔区,小寨路,1.99,49.43,False,,
2023-01-20,0,雁塔区,雁塔路,1.49,57.03,False,,
2023-01-20,0,雁塔区,长安路,1.74,54.07,False,,
