date,district,station,PM2.5,PM10,SO2,NO2,CO,O3,AQI,noise_level,area_type,water_quality,green_coverage,waste_treatment_rate,sewage_treatment_rate
2023-02-01,雁塔区,大雁塔站,19.75,84.76,11.71,67.65,1.21,164.3,99,49.6,居住区,I类,0.45,0.951,0.978
2023-02-01,雁塔区,小雁塔站,37.29,104.82,22.23,72.49,1.15,97.54,87,79.2,交通干线,V类,0.45,0.957,0.958
2023-02-01,未央区,未央宫站,85.95,58.68,12.53,97.67,1.47,56.92,129,77.0,交通干线,III类,0.41,0.978,0.972
2023-02-01,未央区,开发区站,83.97,107.16,22.15,79.36,1.24,157.45,126,69.6,工业区,III类,0.41,0.952,0.968
2023-02-01,灞桥区,灞桥站,75.13,148.91,43.34,49.4,1.74,198.25,119,58.7,商业区,III类,0.43,0.975,0.961
2023-02-01,灞桥区,纺织城站,66.87,176.46,51.6,78.85,1.1,55.45,141,68.2,交通干线,I类,0.43,0.968,0.952
2023-02-01,长安区,郭杜站,35.2,167.11,11.32,85.25,3.13,79.41,134,69.5,工业区,V类,0.48,0.976,0.972
2023-02-01,长安区,大学城站,30.87,107.57,10.85,51.73,1.6,186.55,112,67.0,交通干线,I类,0.48,0.963,0.956
2023-02-01,高新区,科技路站,31.56,127.58,33.97,59.75,2.65,184.17,111,61.8,商业区,V类,0.42,0.977,0.947
2023-02-01,高新区,高新西站,69.91,76.06,9.22,64.64,2.15,194.57,117,73.6,交通干线,II类,0.42,0.984,0.973
2023-02-01,高新区,丈八站,53.51,60.68,32.2,45.2,2.48,81.08,99,67.0,商业区,III类,0.42,0.971,0.972
2023-02-01,经开区,经开站,24.06,122.25,45.51,93.0,1.93,80.03,112,56.5,居住区,IV类,0.4,0.981,0.942
2023-02-01,经开区,浐灞站,66.14,190.03,31.53,69.74,2.18,109.96,152,71.6,交通干线,V类,0.4,0.968,0.972
2023-02-01,曲江新区,曲江站,63.29,122.85,36.97,84.74,1.55,107.52,102,63.9,工业区,IV类,0.5,0.975,0.976
2023-02-01,曲江新区,芙蓉园站,74.15,104.95,27.7,65.18,2.71,173.72,111,77.9,交通干线,V类,0.5,0.958,0.95
2023-02-02,新城区,民乐站,45.62,104.44,5.75,21.78,1.43,62.75,84,65.4,商业区,II类,0.4,0.975,0.942
2023-02-02,新城区,长乐站,49.96,87.52,21.38,25.14,1.29,133.66,80,55.4,居住区,I类,0.4,0.954,0.97
2023-02-02,碑林区,小寨站,76.19,114.84,35.21,61.08,2.03,124.81,114,61.4,商业区,V类,0.38,0.964,0.978
2023-02-02,碑林区,文艺路站,69.39,57.69,30.94,74.94,2.17,158.82,104,78.3,交通干线,II类,0.38,0.972,0.975
2023-02-02,莲湖区,北院门站,47.23,83.48,33.63,29.81,0.56,151.59,91,79.8,交通干线,IV类,0.35,0.962,0.968
2023-02-02,莲湖区,红庙坡站,34.8,35.59,39.41,81.31,2.45,125.61,98,63.0,商业区,II类,0.35,0.975,0.957
2023-02-02,雁塔区,大雁塔站,71.44,32.3,21.29,60.75,1.17,115.04,107,65.6,交通干线,I类,0.45,0.971,0.969
2023-02-02,雁塔区,小雁塔站,75.54,93.13,21.98,65.73,2.16,42.79,113,60.2,商业区,I类,0.45,0.973,0.949
2023-02-02,未央区,未央宫站,73.08,116.97,33.54,84.31,1.02,77.01,110,55.3,居住区,II类,0.41,0.953,0.953
2023-02-02,未央区,开发区站,75.52,72.27,25.81,52.18,0.73,146.75,113,59.4,商业区,V类,0.41,0.981,0.956
2023-02-02,灞桥区,灞桥站,72.22,121.8,16.74,37.86,1.33,125.57,108,65.4,工业区,III类,0.43,0.966,0.975
2023-02-02,灞桥区,纺织城站,59.88,108.79,32.57,75.95,0.76,64.47,91,67.9,工业区,II类,0.43,0.987,0.967
2023-02-02,长安区,郭杜站,21.9,129.83,23.78,47.52,0.97,131.6,104,69.4,商业区,I类,0.48,0.983,0.963
2023-02-02,长安区,大学城站,69.71,45.32,14.64,52.34,1.11,69.46,105,69.0,工业区,IV类,0.48,0.987,0.971
2023-02-02,高新区,科技路站,58.2,87.23,41.21,25.94,2.12,126.83,87,60.0,商业区,IV类,0.42,0.98,0.975
2023-02-02,高新区,高新西站,33.68,150.34,22.62,75.02,2.2,107.74,120,64.6,商业区,III类,0.42,0.977,0.977
2023-02-02,高新区,丈八站,78.86,46.36,16.53,58.43,1.89,64.19,118,67.8,商业区,IV类,0.42,0.984,0.965
2023-02-02,经开区,经开站,49.47,93.72,38.51,29.01,2.13,87.42,85,45.9,居住区,III类,0.4,0.974,0.958
2023-02-02,经开区,浐灞站,27.42,41.01,40.69,61.96,0.85,47.74,81,67.1,商业区,III类,0.4,0.985,0.975
2023-02-02,曲江新区,曲江站,69.02,91.43,11.12,51.82,2.46,63.6,104,79.9,交通干线,IV类,0.5,0.988,0.951
2023-02-02,曲江新区,芙蓉园站,71.17,64.22,15.11,71.03,0.79,119.09,107,49.3,居住区,III类,0.5,0.965,0.941
2023-02-03,新城区,民乐站,58.64,85.94,37.66,50.9,0.87,79.2,88,51.9,居住区,II类,0.4,0.974,0.962
2023-02-03,新城区,长乐站,76.37,107.89,22.6,66.37,2.69,92.05,115,58.0,商业区,III类,0.4,0.973,0.947
2023-02-03,碑林区,小寨站,63.88,151.63,26.06,26.93,2.33,80.04,121,71.3,交通干线,I类,0.38,0.975,0.977
2023-02-03,碑林区,文艺路站,49.95,61.43,34.13,54.03,0.95,46.09,75,62.2,工业区,V类,0.38,0.956,0.96
2023-02-03,莲湖区,北院门站,47.04,117.87,40.72,24.1,0.65,85.16,94,72.9,工业区,III类,0.35,0.955,0.944
2023-02-03,莲湖区,红庙坡站,62.68,140.17,39.55,24.54,2.55,155.47,112,66.5,商业区,II类,0.35,0.97,0.975
2023-02-03,雁塔区,大雁塔站,54.25,157.62,32.61,24.87,0.73,117.74,126,66.4,商业区,I类,0.45,0.954,0.946
2023-02-03,雁塔区,小雁塔站,66.53,108.81,11.94,54.43,1.11,96.25,100,54.0,居住区,III类,0.45,0.971,0.965
2023-02-03,未央区,未央宫站,76.38,158.14,17.99,63.16,1.36,80.08,127,75.1,交通干线,IV类,0.41,0.982,0.98
2023-02-03,未央区,开发区站,64.45,45.68,26.14,63.66,2.07,57.22,97,45.5,居住区,III类,0.41,0.983,0.971
2023-02-03,灞桥区,灞桥站,72.28,34.69,40.69,31.8,2.62,120.63,108,48.4,居住区,I类,0.43,0.963,0.942
2023-02-03,灞桥区,纺织城站,68.44,78.5,7.65,34.11,2.22,122.74,103,68.1,交通干线,IV类,0.43,0.968,0.952
2023-02-03,长安区,郭杜站,48.16,121.8,18.94,66.5,0.92,82.72,97,74.6,交通干线,V类,0.48,0.967,0.964
2023-02-03,长安区,大学城站,38.09,145.78,27.73,46.74,1.13,160.15,117,68.1,工业区,V类,0.48,0.972,0.973
2023-02-03,高新区,科技路站,73.33,78.6,25.25,39.17,0.91,164.18,110,58.2,居住区,II类,0.42,0.959,0.96
2023-02-03,高新区,高新西站,59.73,88.24,16.43,68.12,1.04,154.78,93,54.8,居住区,V类,0.42,0.951,0.964
2023-02-03,高新区,丈八站,57.1,139.74,35.72,78.14,1.82,162.31,112,71.2,工业区,III类,0.42,0.986,0.948
2023-02-03,经开区,经开站,56.56,49.63,9.56,86.03,2.2,114.11,103,73.2,工业区,I类,0.4,0.988,0.946
2023-02-03,经开区,浐灞站,61.39,139.7,29.89,57.24,2.45,46.41,112,61.6,商业区,V类,0.4,0.964,0.941
2023-02-03,曲江新区,曲江站,57.67,47.15,41.55,33.78,0.93,112.4,87,53.7,居住区,III类,0.5,0.978,0.953
2023-02-03,曲江新区,芙蓉园站,44.9,74.08,18.7,46.8,1.58,104.09,67,71.5,交通干线,II类,0.5,0.975,0.978
2023-02-04,新城区,民乐站,64.22,151.03,35.85,76.18,2.74,72.99,121,68.0,交通干线,IV类,0.4,0.955,0.975
2023-02-04,新城区,长乐站,23.41,86.06,31.23,27.05,1.03,152.77,92,73.6,工业区,I类,0.4,0.985,0.975
2023-02-04,碑林区,小寨站,58.09,91.2,7.41,49.54,1.33,84.46,87,60.0,工业区,III类,0.38,0.985,0.963
2023-02-04,碑林区,文艺路站,79.59,36.01,18.73,66.12,1.31,59.36,119,77.4,交通干线,II类,0.38,0.957,0.946
2023-02-04,莲湖区,北院门站,46.0,62.24,34.48,32.65,2.59,154.56,104,55.9,商业区,II类,0.35,0.979,0.969
2023-02-04,莲湖区,红庙坡站,61.86,149.28,6.82,29.93,2.82,96.72,119,60.0,居住区,I类,0.35,0.953,0.953
2023-02-04,雁塔区,大雁塔站,70.59,34.97,39.8,75.04,0.6,53.27,106,52.2,居住区,I类,0.45,0.974,0.97
2023-02-04,雁塔区,小雁塔站,22.23,46.67,23.37,55.12,1.7,83.63,68,67.6,商业区,IV类,0.45,0.98,0.94
2023-02-04,未央区,未央宫站,55.38,169.14,10.03,23.67,2.75,137.86,135,50.5,居住区,V类,0.41,0.952,0.959
2023-02-04,未央区,开发区站,62.79,120.27,23.0,38.73,2.46,57.28,98,58.2,居住区,I类,0.41,0.967,0.959
2023-02-04,灞桥区,灞桥站,57.43,133.17,10.44,70.42,1.03,149.49,107,53.1,居住区,V类,0.43,0.963,0.963
2023-02-04,灞桥区,纺织城站,75.8,147.54,38.73,53.63,1.26,155.61,118,48.5,居住区,II类,0.43,0.963,0.967
2023-02-04,长安区,郭杜站,34.48,99.69,11.4,52.95,1.85,111.76,80,60.7,商业区,II类,0.48,0.956,0.941
2023-02-04,长安区,大学城站,77.62,93.47,36.38,86.43,1.48,129.2,116,67.4,商业区,III类,0.48,0.957,0.965
2023-02-04,高新区,科技路站,34.42,57.3,35.0,73.6,2.26,148.84,90,66.9,商业区,I类,0.42,0.969,0.966
2023-02-04,高新区,高新西站,32.78,85.48,6.11,83.99,2.52,158.74,101,62.6,商业区,III类,0.42,0.985,0.96
2023-02-04,高新区,丈八站,23.57,48.51,27.4,89.89,1.39,165.36,108,48.3,居住区,V类,0.42,0.983,0.941
2023-02-04,经开区,经开站,64.49,128.91,22.19,27.37,1.25,121.47,103,55.4,商业区,II类,0.4,0.951,0.964
2023-02-04,经开区,浐灞站,24.23,153.68,36.29,47.99,2.58,58.76,123,73.0,交通干线,III类,0.4,0.986,0.96
2023-02-04,曲江新区,曲江站,76.6,38.11,17.67,75.08,1.27,120.9,115,69.3,商业区,I类,0.5,0.967,0.955
2023-02-04,曲江新区,芙蓉园站,26.77,74.68,34.58,88.26,0.72,182.91,110,65.4,商业区,V类,0.5,0.956,0.961
2023-02-05,新城区,民乐站,45.7,143.9,44.7,30.19,2.93,67.76,117,58.8,居住区,IV类,0.4,0.964,0.978
2023-02-05,新城区,长乐站,25.43,71.12,24.46,83.67,1.43,74.78,100,67.6,交通干线,V类,0.4,0.987,0.953
2023-02-05,碑林区,小寨站,56.44,101.96,49.96,99.94,2.12,104.68,120,72.0,交通干线,V类,0.38,0.975,0.967
2023-02-05,碑林区,文艺路站,40.68,69.93,37.8,52.87,2.55,82.19,102,73.5,交通干线,III类,0.38,0.984,0.95
2023-02-05,莲湖区,北院门站,91.93,182.74,49.95,35.93,1.78,107.82,146,73.2,交通干线,I类,0.35,0.976,0.959
2023-02-05,莲湖区,红庙坡站,43.43,189.94,48.63,102.8,2.12,203.49,152,53.8,居住区,III类,0.35,0.971,0.952
2023-02-05,雁塔区,大雁塔站,78.86,49.15,41.01,59.08,2.53,88.52,118,77.8,交通干线,II类,0.45,0.981,0.951
2023-02-05,雁塔区,小雁塔站,70.11,161.95,31.12,36.32,1.75,74.33,130,73.5,工业区,IV类,0.45,0.958,0.959
2023-02-05,未央区,未央宫站,38.32,97.02,13.56,48.03,2.3,114.1,92,66.5,工业区,V类,0.41,0.957,0.968
2023-02-05,未央区,开发区站,52.04,70.36,26.34,79.97,1.66,132.24,96,60.1,商业区,III类,0.41,0.982,0.948
2023-02-05,灞桥区,灞桥站,45.75,176.96,28.06,28.75,2.92,149.84,142,64.7,工业区,IV类,0.43,0.972,0.957
2023-02-05,灞桥区,纺织城站,30.01,161.57,21.33,84.45,2.46,85.84,129,53.7,居住区,III类,0.43,0.986,0.974
2023-02-05,长安区,郭杜站,50.85,161.98,27.68,90.17,0.8,183.68,130,67.6,交通干线,I类,0.48,0.982,0.977
2023-02-05,长安区,大学城站,36.54,106.04,44.75,27.52,2.08,112.92,90,62.7,工业区,I类,0.48,0.97,0.952
2023-02-05,高新区,科技路站,67.15,101.17,11.16,61.2,1.62,133.48,101,76.8,交通干线,III类,0.42,0.963,0.964
2023-02-05,高新区,高新西站,33.12,181.47,12.26,36.13,0.94,90.03,145,65.9,商业区,III类,0.42,0.952,0.942
2023-02-05,高新区,丈八站,85.92,189.31,43.42,28.13,2.24,180.86,151,70.7,工业区,III类,0.42,0.955,0.958
2023-02-05,经开区,经开站,77.16,122.59,15.55,65.49,1.64,134.21,116,55.8,商业区,V类,0.4,0.976,0.94
2023-02-05,经开区,浐灞站,73.48,141.43,29.28,80.29,2.49,129.69,113,64.7,商业区,IV类,0.4,0.982,0.971
2023-02-05,曲江新区,曲江站,33.31,45.07,28.31,62.34,1.26,173.49,104,77.7,交通干线,IV类,0.5,0.962,0.957
2023-02-05,曲江新区,芙蓉园站,27.93,182.68,36.2,62.09,2.16,68.19,146,58.7,商业区,III类,0.5,0.986,0.971
2023-02-06,新城区,民乐站,70.37,190.02,6.49,85.38,2.71,183.87,152,52.1,居住区,III类,0.4,0.98,0.978
2023-02-06,新城区,长乐站,49.09,117.01,9.12,81.71,1.25,73.17,98,55.5,商业区,IV类,0.4,0.967,0.978
2023-02-06,碑林区,小寨站,28.94,64.92,39.74,83.76,1.05,181.16,109,70.8,交通干线,V类,0.38,0.976,0.979
2023-02-06,碑林区,文艺路站,90.36,166.06,23.13,81.49,1.89,191.75,136,52.0,居住区,IV类,0.38,0.952,0.944
2023-02-06,莲湖区,北院门站,32.86,173.37,7.37,47.18,2.24,179.07,139,53.4,居住区,II类,0.35,0.977,0.947
2023-02-06,莲湖区,红庙坡站,68.23,88.56,18.33,72.66,2.23,202.82,122,73.7,工业区,II类,0.35,0.956,0.951
2023-02-06,雁塔区,大雁塔站,52.04,165.41,23.95,97.96,3.24,204.67,132,76.1,交通干线,II类,0.45,0.963,0.951
2023-02-06,雁塔区,小雁塔站,39.95,155.96,19.15,47.34,1.66,161.02,125,78.6,交通干线,IV类,0.45,0.983,0.956
2023-02-06,未央区,未央宫站,62.24,187.55,42.86,30.29,2.47,117.76,150,73.4,交通干线,V类,0.41,0.969,0.957
2023-02-06,未央区,开发区站,40.39,89.17,27.72,33.9,0.78,199.2,120,79.8,交通干线,II类,0.41,0.958,0.961
2023-02-06,灞桥区,灞桥站,23.19,112.74,39.9,87.17,2.23,203.77,122,67.7,交通干线,I类,0.43,0.973,0.951
2023-02-06,灞桥区,纺织城站,73.23,90.38,15.22,100.15,2.27,133.22,120,62.4,商业区,II类,0.43,0.974,0.975
2023-02-06,长安区,郭杜站,60.34,175.96,35.47,99.65,1.2,105.11,141,62.4,商业区,II类,0.48,0.975,0.964
2023-02-06,长安区,大学城站,33.26,84.87,35.98,34.98,1.52,92.5,72,62.5,工业区,II类,0.48,0.967,0.957
2023-02-06,高新区,科技路站,51.71,180.35,33.46,56.43,1.6,179.8,144,65.4,商业区,I类,0.42,0.978,0.945
2023-02-06,高新区,高新西站,46.26,107.22,22.79,93.53,0.77,95.88,112,63.4,商业区,IV类,0.42,0.957,0.97
2023-02-06,高新区,丈八站,92.19,152.27,23.17,54.04,2.14,91.62,138,66.4,交通干线,I类,0.42,0.966,0.95
2023-02-06,经开区,经开站,36.33,94.05,34.05,76.31,2.02,132.56,92,46.7,居住区,III类,0.4,0.962,0.975
2023-02-06,经开区,浐灞站,51.3,120.54,50.66,47.27,2.44,77.38,101,65.8,交通干线,V类,0.4,0.956,0.963
2023-02-06,曲江新区,曲江站,29.11,66.05,44.87,74.96,1.38,177.72,107,74.4,工业区,I类,0.5,0.954,0.941
2023-02-06,曲江新区,芙蓉园站,54.99,165.52,21.37,86.88,2.68,207.21,132,74.9,工业区,I类,0.5,0.989,0.951
2023-02-07,新城区,民乐站,29.69,113.35,12.93,98.88,0.73,175.48,119,71.6,工业区,III类,0.4,0.975,0.943
2023-02-07,新城区,长乐站,90.07,133.26,17.34,82.13,2.36,213.7,135,55.4,商业区,IV类,0.4,0.951,0.966
2023-02-07,碑林区,小寨站,25.72,44.39,15.25,31.52,2.14,185.87,112,59.9,商业区,V类,0.38,0.959,0.975
2023-02-07,碑林区,文艺路站,28.34,140.35,20.83,90.1,2.93,166.04,117,79.3,交通干线,V类,0.38,0.984,0.951
2023-02-07,莲湖区,北院门站,24.35,194.96,45.49,90.66,2.31,98.61,156,66.4,工业区,IV类,0.35,0.971,0.954
2023-02-07,莲湖区,红庙坡站,38.4,111.37,23.57,109.03,1.56,87.44,131,47.4,居住区,V类,0.35,0.982,0.958
2023-02-07,雁塔区,大雁塔站,44.86,214.03,27.74,50.86,2.56,97.38,171,67.6,商业区,I类,0.45,0.953,0.966
2023-02-07,雁塔区,小雁塔站,30.05,200.99,30.13,32.09,1.69,210.6,161,55.1,居住区,IV类,0.45,0.982,0.98
2023-02-07,未央区,未央宫站,60.84,86.51,21.35,49.53,1.37,173.23,104,49.0,居住区,II类,0.41,0.976,0.952
2023-02-07,未央区,开发区站,93.85,89.75,42.21,82.66,2.9,200.89,141,50.0,居住区,III类,0.41,0.954,0.973
2023-02-07,灞桥区,灞桥站,69.98,117.89,48.45,37.48,2.57,88.01,105,62.4,商业区,V类,0.43,0.952,0.957
2023-02-07,灞桥区,纺织城站,92.82,210.14,26.02,48.96,0.97,163.29,168,62.2,工业区,II类,0.43,0.978,0.948
2023-02-07,长安区,郭杜站,74.2,101.16,40.27,31.03,2.28,206.78,124,68.6,商业区,II类,0.48,0.989,0.948
2023-02-07,长安区,大学城站,32.89,131.16,14.42,112.34,1.77,158.36,135,66.3,商业区,III类,0.48,0.964,0.98
2023-02-07,高新区,科技路站,78.06,77.04,22.04,31.89,1.96,134.41,117,76.8,交通干线,I类,0.42,0.984,0.966
2023-02-07,高新区,高新西站,87.51,151.34,35.56,87.71,2.08,82.78,131,50.3,居住区,II类,0.42,0.977,0.954
2023-02-07,高新区,丈八站,61.07,54.12,24.25,43.68,1.27,77.68,92,71.2,交通干线,III类,0.42,0.965,0.962
2023-02-07,经开区,经开站,93.44,110.96,48.48,113.89,1.21,214.79,140,55.7,商业区,II类,0.4,0.974,0.952
2023-02-07,经开区,浐灞站,86.75,101.8,49.73,39.12,3.05,173.2,130,66.5,商业区,V类,0.4,0.962,0.967
2023-02-07,曲江新区,曲江站,61.68,107.89,36.25,64.25,1.12,67.83,93,57.3,居住区,I类,0.5,0.953,0.954
2023-02-07,曲江新区,芙蓉园站,94.78,129.71,7.9,81.12,2.54,129.43,142,74.5,工业区,III类,0.5,0.986,0.944
2023-02-08,新城区,民乐站,33.75,189.07,39.7,75.8,2.3,185.59,151,66.3,交通干线,IV类,0.4,0.962,0.952
2023-02-08,新城区,长乐站,65.94,134.33,29.14,79.19,2.93,209.83,126,47.1,居住区,IV类,0.4,0.963,0.959
2023-02-08,碑林区,小寨站,53.77,132.95,47.0,42.96,1.69,70.57,106,58.6,商业区,I类,0.38,0.987,0.971
2023-02-08,碑林区,文艺路站,70.5,81.51,13.97,91.72,1.79,68.06,110,74.6,工业区,II类,0.38,0.975,0.946
2023-02-08,莲湖区,北院门站,70.68,137.03,15.43,36.5,3.01,98.72,120,58.6,居住区,IV类,0.35,0.981,0.973
2023-02-08,莲湖区,红庙坡站,33.2,154.27,13.75,66.4,1.31,68.54,123,64.3,工业区,I类,0.35,0.951,0.941
2023-02-08,雁塔区,大雁塔站,25.55,114.93,59.01,113.39,1.35,93.94,136,78.5,交通干线,II类,0.45,0.952,0.961
2023-02-08,雁塔区,小雁塔站,63.98,136.85,9.63,113.4,3.44,187.66,138,73.8,交通干线,IV类,0.45,0.982,0.974
2023-02-08,未央区,未央宫站,97.72,164.93,45.3,37.2,3.55,229.48,147,55.6,商业区,II类,0.41,0.971,0.975
2023-02-08,未央区,开发区站,80.68,150.62,51.1,84.88,1.95,79.82,121,66.0,交通干线,IV类,0.41,0.97,0.951
2023-02-08,灞桥区,灞桥站,80.26,137.31,52.74,74.2,2.1,60.89,120,61.4,商业区,IV类,0.43,0.969,0.972
2023-02-08,灞桥区,纺织城站,86.54,57.35,10.12,70.51,2.57,140.37,130,48.5,居住区,III类,0.43,0.982,0.969
2023-02-08,长安区,郭杜站,58.25,63.51,48.96,43.42,3.24,222.91,134,67.7,交通干线,IV类,0.48,0.967,0.972
2023-02-08,长安区,大学城站,79.92,180.02,11.04,75.49,3.5,230.99,144,67.3,交通干线,II类,0.48,0.973,0.98
2023-02-08,高新区,科技路站,74.93,89.47,13.61,42.99,1.98,222.31,133,50.7,居住区,V类,0.42,0.982,0.94
2023-02-08,高新区,高新西站,65.01,117.76,33.47,56.12,2.46,66.97,98,55.8,居住区,I类,0.42,0.961,0.954
2023-02-08,高新区,丈八站,89.47,135.58,17.35,90.1,2.65,208.13,134,64.6,工业区,II类,0.42,0.968,0.949
2023-02-08,经开区,经开站,95.99,145.95,14.11,120.05,2.73,117.68,144,47.1,居住区,V类,0.4,0.974,0.957
2023-02-08,经开区,浐灞站,82.67,181.0,30.53,56.26,1.56,132.96,145,50.7,居住区,I类,0.4,0.963,0.976
2023-02-08,曲江新区,曲江站,59.44,96.51,20.08,30.19,1.55,204.73,123,61.7,商业区,V类,0.5,0.97,0.965
2023-02-08,曲江新区,芙蓉园站,78.46,196.81,40.36,81.46,2.18,192.21,157,55.1,居住区,III类,0.5,0.988,0.967
2023-02-09,新城区,民乐站,59.09,133.03,9.03,36.08,2.12,86.37,106,66.6,工业区,II类,0.4,0.966,0.973
2023-02-09,新城区,长乐站,45.58,137.03,26.17,86.08,1.79,183.86,110,70.3,交通干线,I类,0.4,0.984,0.96
2023-02-09,碑林区,小寨站,91.18,63.46,39.87,27.39,2.07,137.09,137,69.0,交通干线,II类,0.38,0.986,0.974
2023-02-09,碑林区,文艺路站,61.35,96.26,48.25,49.04,1.15,197.45,118,71.8,工业区,II类,0.38,0.964,0.956
2023-02-09,莲湖区,北院门站,49.95,47.92,31.84,100.53,2.89,185.52,121,74.2,工业区,IV类,0.35,0.961,0.975
2023-02-09,莲湖区,红庙坡站,62.02,145.04,11.73,88.18,1.69,159.26,116,60.1,商业区,II类,0.35,0.977,0.97
2023-02-09,雁塔区,大雁塔站,25.28,111.24,29.05,92.6,3.04,92.67,122,60.3,商业区,III类,0.45,0.98,0.965
2023-02-09,雁塔区,小雁塔站,75.93,96.07,42.63,72.97,2.71,162.64,114,50.3,居住区,IV类,0.45,0.975,0.961
2023-02-09,未央区,未央宫站,95.27,101.25,36.18,81.17,0.77,98.53,143,70.3,工业区,I类,0.41,0.96,0.96
2023-02-09,未央区,开发区站,27.78,70.82,29.11,47.22,1.75,202.54,122,64.0,商业区,II类,0.41,0.959,0.979
2023-02-09,灞桥区,灞桥站,68.26,126.45,7.93,37.89,2.32,63.34,102,57.3,居住区,II类,0.43,0.966,0.958
2023-02-09,灞桥区,纺织城站,25.91,63.0,23.15,81.84,2.24,65.35,98,71.3,交通干线,I类,0.43,0.987,0.943
2023-02-09,长安区,郭杜站,83.19,39.06,9.44,73.1,3.2,149.98,128,67.9,工业区,III类,0.48,0.963,0.948
2023-02-09,长安区,大学城站,89.64,118.5,40.56,79.11,2.07,75.91,134,58.9,商业区,IV类,0.48,0.976,0.952
2023-02-09,高新区,科技路站,38.32,172.28,36.52,73.74,3.04,145.66,138,54.8,居住区,III类,0.42,0.966,0.952
2023-02-09,高新区,高新西站,90.68,65.89,33.75,75.07,1.45,152.55,136,66.9,商业区,V类,0.42,0.961,0.98
2023-02-09,高新区,丈八站,29.01,114.5,20.65,98.69,2.64,70.6,118,57.3,居住区,I类,0.42,0.959,0.967
2023-02-09,经开区,经开站,34.24,60.74,38.31,45.38,1.78,170.39,102,55.7,居住区,IV类,0.4,0.989,0.979
2023-02-09,经开区,浐灞站,35.7,76.16,38.51,76.49,1.65,61.5,92,48.6,居住区,I类,0.4,0.953,0.95
2023-02-09,曲江新区,曲江站,72.22,123.47,46.02,26.38,1.83,67.68,108,65.2,工业区,V类,0.5,0.953,0.95
2023-02-09,曲江新区,芙蓉园站,50.96,62.11,9.53,33.57,1.64,60.96,76,56.9,居住区,V类,0.5,0.986,0.942
2023-02-10,新城区,民乐站,54.98,136.89,50.58,56.58,2.16,188.19,113,72.7,交通干线,IV类,0.4,0.97,0.977
2023-02-10,新城区,长乐站,59.11,177.99,38.54,91.18,3.79,193.2,152,63.3,工业区,III类,0.4,0.981,0.96
2023-02-10,碑林区,小寨站,56.07,77.55,23.89,80.66,2.77,99.3,111,67.7,工业区,III类,0.38,0.971,0.957
2023-02-10,碑林区,文艺路站,109.89,91.1,16.28,76.95,2.59,221.06,165,58.6,商业区,V类,0.38,0.975,0.963
2023-02-10,莲湖区,北院门站,114.93,203.86,38.89,121.15,3.12,207.94,172,77.3,交通干线,II类,0.35,0.969,0.963
2023-02-10,莲湖区,红庙坡站,86.9,79.02,24.5,70.88,3.34,220.87,134,78.1,交通干线,II类,0.35,0.954,0.969
2023-02-10,雁塔区,大雁塔站,108.8,78.62,57.21,115.01,1.16,124.05,163,70.9,工业区,II类,0.45,0.974,0.946
2023-02-10,雁塔区,小雁塔站,39.89,201.28,9.1,119.88,1.48,154.75,161,55.4,居住区,V类,0.45,0.965,0.951
2023-02-10,未央区,未央宫站,38.9,197.8,29.52,83.89,0.96,104.85,158,75.9,交通干线,III类,0.41,0.964,0.977
2023-02-10,未央区,开发区站,72.42,101.85,35.47,92.22,2.81,177.95,112,56.4,商业区,V类,0.41,0.989,0.976
2023-02-10,灞桥区,灞桥站,83.41,215.07,52.24,108.31,0.85,198.73,172,62.2,工业区,I类,0.43,0.986,0.972
2023-02-10,灞桥区,纺织城站,61.03,164.04,12.12,112.35,2.63,223.54,135,60.1,商业区,II类,0.43,0.961,0.944
2023-02-10,长安区,郭杜站,42.82,133.2,51.22,97.44,2.94,62.72,118,67.7,商业区,IV类,0.48,0.952,0.948
2023-02-10,长安区,大学城站,71.21,130.14,46.52,95.71,1.49,110.24,115,69.7,交通干线,IV类,0.48,0.977,0.956
2023-02-10,高新区,科技路站,69.77,209.72,50.08,89.9,2.12,106.39,168,73.4,交通干线,III类,0.42,0.982,0.943
2023-02-10,高新区,高新西站,115.83,182.31,49.3,95.74,2.86,198.04,174,79.1,交通干线,III类,0.42,0.972,0.949
2023-02-10,高新区,丈八站,77.77,211.71,50.57,113.06,1.19,137.14,169,62.4,工业区,III类,0.42,0.984,0.971
