po_id,material_id,supplier_id,order_date,quantity,expected_delivery_date,actual_delivery_date,actual_quantity,unit_price,total_amount,actual_amount,delivery_status,quantity_status,status
PO000805,MAT018,SUP014,2022-04-16,160,2022-05-11,2022-05-11,160.0,9.63,1540.8,1540.8,On Time,Complete,Completed
PO000806,MAT043,SUP005,2022-04-16,45,2022-05-03,2022-05-03,45.0,422.46,19010.7,19010.7,On Time,Complete,Completed
PO000807,MAT046,SUP005,2022-04-16,290,2022-05-07,2022-05-07,290.0,341.98,99174.2,99174.2,On Time,Complete,Completed
PO000808,MAT002,SUP014,2022-04-17,300,2022-05-22,2022-05-22,300.0,21.12,6336.0,6336.0,On Time,Complete,Completed
PO000809,MAT014,SUP006,2022-04-17,50,2022-04-25,2022-04-25,50.0,11.41,570.5,570.5,On Time,Complete,Completed
PO000810,MAT015,SUP005,2022-04-17,80,2022-05-05,2022-05-05,80.0,198.83,15906.4,15906.4,On Time,Complete,Completed
PO000811,MAT022,SUP008,2022-04-17,49,2022-05-12,2022-05-16,49.0,91.34,4475.66,4475.66,Delayed,Complete,Completed
PO000812,MAT028,SUP017,2022-04-17,180,2022-05-14,2022-05-14,176.0,156.62,28191.6,27565.12,On Time,Incomplete,Completed
PO000813,MAT033,SUP011,2022-04-17,320,2022-05-04,2022-05-04,320.0,571.18,182777.6,182777.6,On Time,Complete,Completed
PO000814,MAT034,SUP014,2022-04-17,200,2022-05-19,2022-05-19,200.0,15.4,3080.0,3080.0,On Time,Complete,Completed
PO000815,MAT044,SUP001,2022-04-17,50,2022-05-17,2022-05-17,46.0,11.37,568.5,523.02,On Time,Incomplete,Completed
PO000816,MAT045,SUP005,2022-04-17,100,2022-05-05,2022-05-05,100.0,138.06,13806.0,13806.0,On Time,Complete,Completed
PO000817,MAT001,SUP005,2022-04-18,100,2022-05-01,2022-05-01,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO000818,MAT011,SUP004,2022-04-18,120,2022-04-30,2022-04-30,120.0,360.06,43207.2,43207.2,On Time,Complete,Completed
PO000819,MAT015,SUP005,2022-04-18,80,2022-05-09,2022-05-09,80.0,198.83,15906.4,15906.4,On Time,Complete,Completed
PO000820,MAT025,SUP007,2022-04-18,50,2022-05-17,2022-05-17,48.0,33.33,1666.5,1599.84,On Time,Incomplete,Completed
PO000821,MAT032,SUP019,2022-04-18,110,2022-04-29,2022-04-29,103.0,180.92,19901.2,18634.76,On Time,Incomplete,Completed
PO000822,MAT003,SUP018,2022-04-19,60,2022-04-29,2022-04-29,60.0,1001.11,60066.6,60066.6,On Time,Complete,Completed
PO000823,MAT008,SUP014,2022-04-19,150,2022-05-19,2022-05-19,150.0,16.38,2457.0,2457.0,On Time,Complete,Completed
PO000824,MAT013,SUP020,2022-04-19,80,2022-05-13,2022-05-17,75.0,26.65,2132.0,1998.75,Delayed,Incomplete,Completed
PO000825,MAT021,SUP005,2022-04-19,140,2022-05-11,2022-05-11,140.0,380.35,53249.0,53249.0,On Time,Complete,Completed
PO000826,MAT023,SUP012,2022-04-19,120,2022-05-06,2022-05-06,120.0,457.2,54864.0,54864.0,On Time,Complete,Completed
PO000827,MAT044,SUP001,2022-04-19,50,2022-05-15,2022-05-23,46.0,11.37,568.5,523.02,Delayed,Incomplete,Completed
PO000828,MAT050,SUP009,2022-04-19,70,2022-05-12,2022-05-12,70.0,17.2,1204.0,1204.0,On Time,Complete,Completed
PO000829,MAT001,SUP005,2022-04-20,100,2022-05-05,2022-05-05,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO000830,MAT014,SUP006,2022-04-20,60,2022-04-30,2022-05-06,54.0,11.41,684.6,616.14,Delayed,Incomplete,Completed
PO000831,MAT027,SUP005,2022-04-20,250,2022-05-05,2022-05-05,250.0,368.55,92137.5,92137.5,On Time,Complete,Completed
PO000832,MAT036,SUP006,2022-04-20,155,2022-05-01,2022-05-01,151.0,14.3,2216.5,2159.3,On Time,Incomplete,Completed
PO000833,MAT043,SUP005,2022-04-20,20,2022-05-06,2022-05-06,20.0,422.46,8449.2,8449.2,On Time,Complete,Completed
PO000834,MAT047,SUP002,2022-04-20,100,2022-05-17,2022-05-17,100.0,157.29,15729.0,15729.0,On Time,Complete,Completed
PO000835,MAT050,SUP009,2022-04-20,170,2022-05-08,2022-05-08,157.0,17.2,2924.0,2700.4,On Time,Incomplete,Completed
PO000836,MAT004,SUP005,2022-04-21,250,2022-05-06,2022-05-06,250.0,457.21,114302.5,114302.5,On Time,Complete,Completed
PO000837,MAT012,SUP004,2022-04-21,100,2022-05-02,2022-05-02,100.0,382.16,38216.0,38216.0,On Time,Complete,Completed
PO000838,MAT013,SUP016,2022-04-21,140,2022-05-20,2022-05-20,140.0,26.32,3684.8,3684.8,On Time,Complete,Completed
PO000839,MAT019,SUP009,2022-04-21,350,2022-05-09,2022-05-09,330.0,52.43,18350.5,17301.9,On Time,Incomplete,Completed
PO000840,MAT034,SUP014,2022-04-21,100,2022-05-22,2022-05-22,100.0,15.4,1540.0,1540.0,On Time,Complete,Completed
PO000841,MAT044,SUP001,2022-04-21,50,2022-05-20,2022-05-28,50.0,11.37,568.5,568.5,Delayed,Complete,Completed
PO000842,MAT045,SUP005,2022-04-21,200,2022-05-08,2022-05-08,200.0,138.06,27612.0,27612.0,On Time,Complete,Completed
PO000843,MAT046,SUP005,2022-04-21,260,2022-05-06,2022-05-06,260.0,341.98,88914.8,88914.8,On Time,Complete,Completed
PO000844,MAT001,SUP005,2022-04-22,100,2022-05-09,2022-05-09,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO000845,MAT022,SUP008,2022-04-22,44,2022-05-15,2022-05-17,44.0,91.34,4018.96,4018.96,Delayed,Complete,Completed
PO000846,MAT029,SUP007,2022-04-22,40,2022-05-10,2022-05-10,37.0,23.54,941.6,870.98,On Time,Incomplete,Completed
PO000847,MAT036,SUP006,2022-04-22,220,2022-05-01,2022-05-01,200.0,14.3,3146.0,2860.0,On Time,Incomplete,Completed
PO000848,MAT008,SUP010,2022-04-23,150,2022-05-05,2022-05-05,150.0,15.98,2397.0,2397.0,On Time,Complete,Completed
PO000849,MAT009,SUP019,2022-04-23,200,2022-05-05,2022-05-05,200.0,117.41,23482.0,23482.0,On Time,Complete,Completed
PO000850,MAT015,SUP005,2022-04-23,160,2022-05-10,2022-05-10,160.0,198.83,31812.8,31812.8,On Time,Complete,Completed
PO000851,MAT018,SUP014,2022-04-23,220,2022-05-18,2022-05-18,220.0,9.63,2118.6,2118.6,On Time,Complete,Completed
PO000852,MAT022,SUP008,2022-04-23,40,2022-05-15,2022-05-15,37.0,91.34,3653.6,3379.58,On Time,Incomplete,Completed
PO000853,MAT023,SUP012,2022-04-23,200,2022-05-14,2022-05-14,200.0,457.2,91440.0,91440.0,On Time,Complete,Completed
PO000854,MAT026,SUP006,2022-04-23,100,2022-05-03,2022-05-03,94.0,28.39,2839.0,2668.66,On Time,Incomplete,Completed
PO000855,MAT039,SUP020,2022-04-23,100,2022-05-14,2022-05-14,97.0,17.3,1730.0,1678.1,On Time,Incomplete,Completed
PO000856,MAT040,SUP002,2022-04-23,200,2022-05-22,2022-06-01,200.0,107.79,21558.0,21558.0,Delayed,Complete,Completed
PO000857,MAT044,SUP001,2022-04-23,100,2022-05-26,2022-05-26,100.0,11.37,1137.0,1137.0,On Time,Complete,Completed
PO000858,MAT001,SUP005,2022-04-24,100,2022-05-08,2022-05-08,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO000859,MAT002,SUP010,2022-04-24,200,2022-05-07,2022-05-13,200.0,23.2,4640.0,4640.0,Delayed,Complete,Completed
PO000860,MAT011,SUP011,2022-04-24,130,2022-05-15,2022-05-15,130.0,337.07,43819.1,43819.1,On Time,Complete,Completed
PO000861,MAT014,SUP006,2022-04-24,40,2022-05-04,2022-05-13,40.0,11.41,456.4,456.4,Delayed,Complete,Completed
PO000862,MAT034,SUP014,2022-04-24,100,2022-05-20,2022-05-20,100.0,15.4,1540.0,1540.0,On Time,Complete,Completed
PO000863,MAT042,SUP007,2022-04-24,120,2022-05-17,2022-05-19,120.0,40.25,4830.0,4830.0,Delayed,Complete,Completed
PO000864,MAT001,SUP005,2022-04-25,100,2022-05-07,2022-05-07,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO000865,MAT003,SUP003,2022-04-25,80,2022-05-29,2022-05-29,78.0,883.34,70667.2,68900.52,On Time,Incomplete,Completed
PO000866,MAT005,SUP005,2022-04-25,50,2022-05-17,2022-05-17,50.0,351.67,17583.5,17583.5,On Time,Complete,Completed
PO000867,MAT014,SUP010,2022-04-26,60,2022-05-08,2022-05-08,55.0,9.99,599.4,549.45,On Time,Incomplete,Completed
PO000868,MAT019,SUP001,2022-04-26,150,2022-05-26,2022-05-26,150.0,48.68,7302.0,7302.0,On Time,Complete,Completed
PO000869,MAT022,SUP008,2022-04-26,46,2022-05-20,2022-05-20,41.0,91.34,4201.64,3744.94,On Time,Incomplete,Completed
PO000870,MAT026,SUP006,2022-04-26,200,2022-05-07,2022-05-07,200.0,28.39,5678.0,5678.0,On Time,Complete,Completed
PO000871,MAT035,SUP020,2022-04-26,120,2022-05-20,2022-05-27,120.0,23.46,2815.2,2815.2,Delayed,Complete,Completed
PO000872,MAT036,SUP006,2022-04-26,105,2022-05-06,2022-05-06,96.0,14.3,1501.5,1372.8,On Time,Incomplete,Completed
PO000873,MAT039,SUP016,2022-04-26,200,2022-05-22,2022-05-22,200.0,14.91,2982.0,2982.0,On Time,Complete,Completed
PO000874,MAT045,SUP005,2022-04-26,100,2022-05-15,2022-05-15,100.0,138.06,13806.0,13806.0,On Time,Complete,Completed
PO000875,MAT001,SUP005,2022-04-27,100,2022-05-14,2022-05-14,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO000876,MAT013,SUP020,2022-04-27,140,2022-05-20,2022-05-20,140.0,26.65,3731.0,3731.0,On Time,Complete,Completed
PO000877,MAT019,SUP001,2022-04-27,150,2022-05-24,2022-05-24,150.0,48.68,7302.0,7302.0,On Time,Complete,Completed
PO000878,MAT022,SUP008,2022-04-27,56,2022-05-22,2022-05-22,50.0,91.34,5115.04,4567.0,On Time,Incomplete,Completed
PO000879,MAT024,SUP005,2022-04-27,100,2022-05-19,2022-05-19,100.0,445.61,44561.0,44561.0,On Time,Complete,Completed
PO000880,MAT027,SUP005,2022-04-27,190,2022-05-12,2022-05-12,190.0,368.55,70024.5,70024.5,On Time,Complete,Completed
PO000881,MAT032,SUP002,2022-04-27,220,2022-05-26,2022-05-26,220.0,190.74,41962.8,41962.8,On Time,Complete,Completed
PO000882,MAT034,SUP014,2022-04-27,100,2022-05-20,2022-05-20,100.0,15.4,1540.0,1540.0,On Time,Complete,Completed
PO000883,MAT038,SUP014,2022-04-27,200,2022-05-22,2022-05-22,200.0,26.23,5246.0,5246.0,On Time,Complete,Completed
PO000884,MAT044,SUP007,2022-04-27,50,2022-05-17,2022-05-17,50.0,10.64,532.0,532.0,On Time,Complete,Completed
PO000885,MAT046,SUP005,2022-04-27,220,2022-05-12,2022-05-12,220.0,341.98,75235.6,75235.6,On Time,Complete,Completed
PO000886,MAT047,SUP015,2022-04-27,50,2022-05-06,2022-05-06,50.0,154.94,7747.0,7747.0,On Time,Complete,Completed
PO000887,MAT048,SUP009,2022-04-27,300,2022-05-26,2022-05-26,300.0,35.57,10671.0,10671.0,On Time,Complete,Completed
PO000888,MAT001,SUP005,2022-04-28,100,2022-05-10,2022-05-10,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO000889,MAT002,SUP006,2022-04-28,300,2022-05-09,2022-05-17,289.0,21.54,6462.0,6225.06,Delayed,Incomplete,Completed
PO000890,MAT008,SUP010,2022-04-28,100,2022-05-11,2022-05-19,100.0,15.98,1598.0,1598.0,Delayed,Complete,Completed
PO000891,MAT011,SUP011,2022-04-28,100,2022-05-15,2022-05-15,100.0,337.07,33707.0,33707.0,On Time,Complete,Completed
PO000892,MAT014,SUP010,2022-04-28,30,2022-05-10,2022-05-10,30.0,9.99,299.7,299.7,On Time,Complete,Completed
PO000893,MAT015,SUP005,2022-04-28,200,2022-05-17,2022-05-17,200.0,198.83,39766.0,39766.0,On Time,Complete,Completed
PO000894,MAT025,SUP007,2022-04-28,50,2022-05-15,2022-05-15,50.0,33.33,1666.5,1666.5,On Time,Complete,Completed
PO000895,MAT030,SUP020,2022-04-28,147,2022-05-18,2022-05-18,143.0,31.32,4604.04,4478.76,On Time,Incomplete,Completed
PO000896,MAT036,SUP006,2022-04-28,500,2022-05-07,2022-05-07,451.0,14.3,7150.0,6449.3,On Time,Incomplete,Completed
PO000897,MAT041,SUP016,2022-04-28,230,2022-05-25,2022-05-25,230.0,29.07,6686.1,6686.1,On Time,Complete,Completed
PO000898,MAT044,SUP001,2022-04-28,100,2022-05-23,2022-05-25,100.0,11.37,1137.0,1137.0,Delayed,Complete,Completed
PO000899,MAT022,SUP008,2022-04-29,48,2022-05-23,2022-05-28,44.0,91.34,4384.32,4018.96,Delayed,Incomplete,Completed
PO000900,MAT023,SUP012,2022-04-29,120,2022-05-19,2022-05-19,120.0,457.2,54864.0,54864.0,On Time,Complete,Completed
PO000901,MAT029,SUP001,2022-04-29,80,2022-05-26,2022-05-27,80.0,25.41,2032.8,2032.8,Delayed,Complete,Completed
PO000902,MAT037,SUP006,2022-04-29,210,2022-05-10,2022-05-10,210.0,11.29,2370.9,2370.9,On Time,Complete,Completed
PO000903,MAT045,SUP005,2022-04-29,200,2022-05-20,2022-05-20,200.0,138.06,27612.0,27612.0,On Time,Complete,Completed
PO000904,MAT046,SUP005,2022-04-29,290,2022-05-21,2022-05-21,290.0,341.98,99174.2,99174.2,On Time,Complete,Completed
PO000905,MAT001,SUP005,2022-04-30,100,2022-05-13,2022-05-13,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO000906,MAT004,SUP005,2022-04-30,250,2022-05-12,2022-05-12,250.0,457.21,114302.5,114302.5,On Time,Complete,Completed
PO000907,MAT005,SUP005,2022-04-30,120,2022-05-12,2022-05-12,120.0,351.67,42200.4,42200.4,On Time,Complete,Completed
PO000908,MAT013,SUP016,2022-04-30,120,2022-05-29,2022-05-29,120.0,26.32,3158.4,3158.4,On Time,Complete,Completed
PO000909,MAT015,SUP005,2022-04-30,120,2022-05-16,2022-05-16,120.0,198.83,23859.6,23859.6,On Time,Complete,Completed
PO000910,MAT018,SUP014,2022-04-30,160,2022-05-29,2022-05-29,160.0,9.63,1540.8,1540.8,On Time,Complete,Completed
PO000911,MAT019,SUP001,2022-04-30,250,2022-06-02,2022-06-04,250.0,48.68,12170.0,12170.0,Delayed,Complete,Completed
PO000912,MAT022,SUP008,2022-04-30,66,2022-05-22,2022-05-23,66.0,91.34,6028.44,6028.44,Delayed,Complete,Completed
PO000913,MAT026,SUP006,2022-04-30,300,2022-05-10,2022-05-10,300.0,28.39,8517.0,8517.0,On Time,Complete,Completed
PO000914,MAT050,SUP009,2022-04-30,60,2022-05-19,2022-05-19,60.0,17.2,1032.0,1032.0,On Time,Complete,Completed
PO000915,MAT001,SUP005,2022-05-01,100,2022-05-15,2022-05-15,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO000916,MAT008,SUP010,2022-05-01,100,2022-05-14,2022-05-15,100.0,15.98,1598.0,1598.0,Delayed,Complete,Completed
PO000917,MAT011,SUP004,2022-05-01,40,2022-05-13,2022-05-13,40.0,360.06,14402.4,14402.4,On Time,Complete,Completed
PO000918,MAT012,SUP004,2022-05-01,50,2022-05-13,2022-05-13,50.0,382.16,19108.0,19108.0,On Time,Complete,Completed
PO000919,MAT014,SUP006,2022-05-01,60,2022-05-11,2022-05-11,60.0,11.41,684.6,684.6,On Time,Complete,Completed
PO000920,MAT016,SUP008,2022-05-01,220,2022-05-24,2022-05-24,201.0,113.0,24860.0,22713.0,On Time,Incomplete,Completed
PO000921,MAT027,SUP005,2022-05-01,240,2022-05-17,2022-05-17,240.0,368.55,88452.0,88452.0,On Time,Complete,Completed
PO000922,MAT031,SUP009,2022-05-01,100,2022-05-19,2022-05-19,100.0,23.5,2350.0,2350.0,On Time,Complete,Completed
PO000923,MAT033,SUP011,2022-05-01,300,2022-05-20,2022-05-20,300.0,571.18,171354.0,171354.0,On Time,Complete,Completed
PO000924,MAT034,SUP014,2022-05-01,200,2022-05-26,2022-05-26,200.0,15.4,3080.0,3080.0,On Time,Complete,Completed
PO000925,MAT036,SUP006,2022-05-01,155,2022-05-10,2022-05-10,155.0,14.3,2216.5,2216.5,On Time,Complete,Completed
PO000926,MAT007,SUP003,2022-05-02,200,2022-05-29,2022-05-29,200.0,400.86,80172.0,80172.0,On Time,Complete,Completed
PO000927,MAT025,SUP007,2022-05-02,60,2022-05-24,2022-05-24,60.0,33.33,1999.8,1999.8,On Time,Complete,Completed
PO000928,MAT044,SUP007,2022-05-02,100,2022-05-23,2022-05-23,100.0,10.64,1064.0,1064.0,On Time,Complete,Completed
PO000929,MAT045,SUP005,2022-05-02,200,2022-05-24,2022-05-24,200.0,138.06,27612.0,27612.0,On Time,Complete,Completed
PO000930,MAT046,SUP005,2022-05-02,190,2022-05-17,2022-05-17,190.0,341.98,64976.2,64976.2,On Time,Complete,Completed
PO000931,MAT047,SUP019,2022-05-02,50,2022-05-14,2022-05-14,50.0,162.06,8103.0,8103.0,On Time,Complete,Completed
PO000932,MAT048,SUP009,2022-05-02,240,2022-05-20,2022-05-20,240.0,35.57,8536.8,8536.8,On Time,Complete,Completed
PO000933,MAT001,SUP005,2022-05-03,100,2022-05-16,2022-05-16,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO000934,MAT014,SUP006,2022-05-03,20,2022-05-13,2022-05-13,18.0,11.41,228.2,205.38,On Time,Incomplete,Completed
PO000935,MAT021,SUP005,2022-05-03,220,2022-05-23,2022-05-23,220.0,380.35,83677.0,83677.0,On Time,Complete,Completed
PO000936,MAT023,SUP012,2022-05-03,140,2022-05-25,2022-05-25,140.0,457.2,64008.0,64008.0,On Time,Complete,Completed
PO000937,MAT028,SUP017,2022-05-03,560,2022-05-23,2022-05-23,560.0,156.62,87707.2,87707.2,On Time,Complete,Completed
PO000938,MAT036,SUP006,2022-05-03,255,2022-05-12,2022-05-12,255.0,14.3,3646.5,3646.5,On Time,Complete,Completed
PO000939,MAT038,SUP014,2022-05-03,250,2022-05-31,2022-05-31,250.0,26.23,6557.5,6557.5,On Time,Complete,Completed
PO000940,MAT008,SUP010,2022-05-04,250,2022-05-16,2022-05-16,250.0,15.98,3995.0,3995.0,On Time,Complete,Completed
PO000941,MAT015,SUP005,2022-05-04,180,2022-05-26,2022-05-26,180.0,198.83,35789.4,35789.4,On Time,Complete,Completed
PO000942,MAT017,SUP008,2022-05-04,75,2022-05-26,2022-06-01,75.0,77.78,5833.5,5833.5,Delayed,Complete,Completed
PO000943,MAT018,SUP014,2022-05-04,120,2022-05-28,2022-05-28,120.0,9.63,1155.6,1155.6,On Time,Complete,Completed
PO000944,MAT030,SUP016,2022-05-04,59,2022-06-02,2022-06-02,59.0,28.17,1662.03,1662.03,On Time,Complete,Completed
PO000945,MAT039,SUP016,2022-05-04,200,2022-05-30,2022-05-30,200.0,14.91,2982.0,2982.0,On Time,Complete,Completed
PO000946,MAT043,SUP005,2022-05-04,65,2022-05-18,2022-05-18,65.0,422.46,27459.9,27459.9,On Time,Complete,Completed
PO000947,MAT045,SUP005,2022-05-04,100,2022-05-16,2022-05-16,100.0,138.06,13806.0,13806.0,On Time,Complete,Completed
PO000948,MAT050,SUP009,2022-05-04,120,2022-06-01,2022-06-01,120.0,17.2,2064.0,2064.0,On Time,Complete,Completed
PO000949,MAT001,SUP005,2022-05-05,200,2022-05-19,2022-05-19,200.0,201.65,40330.0,40330.0,On Time,Complete,Completed
PO000950,MAT003,SUP018,2022-05-05,60,2022-05-12,2022-05-12,60.0,1001.11,60066.6,60066.6,On Time,Complete,Completed
PO000951,MAT014,SUP010,2022-05-05,40,2022-05-18,2022-05-18,40.0,9.99,399.6,399.6,On Time,Complete,Completed
PO000952,MAT019,SUP009,2022-05-05,350,2022-05-30,2022-05-30,350.0,52.43,18350.5,18350.5,On Time,Complete,Completed
PO000953,MAT023,SUP012,2022-05-05,180,2022-05-22,2022-05-22,180.0,457.2,82296.0,82296.0,On Time,Complete,Completed
PO000954,MAT024,SUP005,2022-05-05,100,2022-05-19,2022-05-19,100.0,445.61,44561.0,44561.0,On Time,Complete,Completed
PO000955,MAT028,SUP017,2022-05-05,330,2022-05-28,2022-05-28,330.0,156.62,51684.6,51684.6,On Time,Complete,Completed
PO000956,MAT034,SUP014,2022-05-05,100,2022-06-07,2022-06-07,100.0,15.4,1540.0,1540.0,On Time,Complete,Completed
PO000957,MAT002,SUP010,2022-05-06,200,2022-05-18,2022-05-18,200.0,23.2,4640.0,4640.0,On Time,Complete,Completed
PO000958,MAT011,SUP011,2022-05-06,120,2022-05-21,2022-05-21,120.0,337.07,40448.4,40448.4,On Time,Complete,Completed
PO000959,MAT013,SUP016,2022-05-06,60,2022-06-02,2022-06-02,60.0,26.32,1579.2,1579.2,On Time,Complete,Completed
PO000960,MAT014,SUP006,2022-05-06,80,2022-05-15,2022-05-15,80.0,11.41,912.8,912.8,On Time,Complete,Completed
PO000961,MAT044,SUP007,2022-05-06,100,2022-05-28,2022-05-28,100.0,10.64,1064.0,1064.0,On Time,Complete,Completed
PO000962,MAT046,SUP005,2022-05-06,100,2022-05-19,2022-05-19,100.0,341.98,34198.0,34198.0,On Time,Complete,Completed
PO000963,MAT047,SUP019,2022-05-06,100,2022-05-17,2022-05-17,100.0,162.06,16206.0,16206.0,On Time,Complete,Completed
PO000964,MAT049,SUP007,2022-05-06,140,2022-06-04,2022-06-04,140.0,37.0,5180.0,5180.0,On Time,Complete,Completed
PO000965,MAT013,SUP016,2022-05-07,100,2022-06-04,2022-06-04,100.0,26.32,2632.0,2632.0,On Time,Complete,Completed
PO000966,MAT019,SUP001,2022-05-07,400,2022-06-08,2022-06-09,379.0,48.68,19472.0,18449.72,Delayed,Incomplete,Completed
PO000967,MAT027,SUP005,2022-05-07,250,2022-05-22,2022-05-22,250.0,368.55,92137.5,92137.5,On Time,Complete,Completed
PO000968,MAT001,SUP005,2022-05-08,100,2022-05-24,2022-05-24,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO000969,MAT034,SUP014,2022-05-08,200,2022-06-08,2022-06-08,183.0,15.4,3080.0,2818.2,On Time,Incomplete,Completed
PO000970,MAT036,SUP006,2022-05-08,445,2022-05-18,2022-05-19,445.0,14.3,6363.5,6363.5,Delayed,Complete,Completed
PO000971,MAT045,SUP005,2022-05-08,200,2022-05-23,2022-05-23,200.0,138.06,27612.0,27612.0,On Time,Complete,Completed
PO000972,MAT046,SUP005,2022-05-08,190,2022-05-25,2022-05-25,190.0,341.98,64976.2,64976.2,On Time,Complete,Completed
PO000973,MAT015,SUP005,2022-05-09,120,2022-05-30,2022-05-30,120.0,198.83,23859.6,23859.6,On Time,Complete,Completed
PO000974,MAT001,SUP005,2022-05-10,100,2022-05-27,2022-05-27,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO000975,MAT011,SUP011,2022-05-10,120,2022-05-27,2022-05-27,120.0,337.07,40448.4,40448.4,On Time,Complete,Completed
PO000976,MAT017,SUP008,2022-05-10,95,2022-06-02,2022-06-02,88.0,77.78,7389.1,6844.64,On Time,Incomplete,Completed
PO000977,MAT018,SUP014,2022-05-10,240,2022-06-07,2022-06-07,240.0,9.63,2311.2,2311.2,On Time,Complete,Completed
PO000978,MAT025,SUP007,2022-05-10,20,2022-05-31,2022-05-31,19.0,33.33,666.6,633.27,On Time,Incomplete,Completed
PO000979,MAT029,SUP001,2022-05-10,45,2022-06-10,2022-06-10,45.0,25.41,1143.45,1143.45,On Time,Complete,Completed
PO000980,MAT046,SUP005,2022-05-10,190,2022-05-25,2022-05-25,190.0,341.98,64976.2,64976.2,On Time,Complete,Completed
PO000981,MAT048,SUP009,2022-05-10,320,2022-05-28,2022-05-28,320.0,35.57,11382.4,11382.4,On Time,Complete,Completed
PO000982,MAT050,SUP009,2022-05-10,90,2022-05-31,2022-05-31,90.0,17.2,1548.0,1548.0,On Time,Complete,Completed
PO000983,MAT006,SUP014,2022-05-11,330,2022-06-11,2022-06-11,330.0,16.91,5580.3,5580.3,On Time,Complete,Completed
PO000984,MAT012,SUP004,2022-05-11,50,2022-05-22,2022-05-22,48.0,382.16,19108.0,18343.68,On Time,Incomplete,Completed
PO000985,MAT014,SUP010,2022-05-11,20,2022-05-23,2022-05-23,20.0,9.99,199.8,199.8,On Time,Complete,Completed
PO000986,MAT020,SUP003,2022-05-11,150,2022-06-02,2022-06-05,142.0,580.29,87043.5,82401.18,Delayed,Incomplete,Completed
PO000987,MAT024,SUP005,2022-05-11,300,2022-05-28,2022-05-28,300.0,445.61,133683.0,133683.0,On Time,Complete,Completed
PO000988,MAT044,SUP001,2022-05-11,100,2022-06-10,2022-06-10,100.0,11.37,1137.0,1137.0,On Time,Complete,Completed
PO000989,MAT045,SUP005,2022-05-11,100,2022-05-24,2022-05-24,100.0,138.06,13806.0,13806.0,On Time,Complete,Completed
PO000990,MAT050,SUP009,2022-05-11,60,2022-06-02,2022-06-04,60.0,17.2,1032.0,1032.0,Delayed,Complete,Completed
PO000991,MAT001,SUP005,2022-05-12,100,2022-05-31,2022-05-31,100.0,201.65,20165.0,20165.0,On Time,Complete,Completed
PO000992,MAT003,SUP018,2022-05-12,80,2022-05-19,2022-05-19,80.0,1001.11,80088.8,80088.8,On Time,Complete,Completed
PO000993,MAT013,SUP020,2022-05-12,180,2022-06-03,2022-06-09,173.0,26.65,4797.0,4610.45,Delayed,Incomplete,Completed
PO000994,MAT019,SUP007,2022-05-12,150,2022-06-01,2022-06-01,150.0,51.01,7651.5,7651.5,On Time,Complete,Completed
PO000995,MAT022,SUP008,2022-05-12,51,2022-06-04,2022-06-04,47.0,91.34,4658.34,4292.98,On Time,Incomplete,Completed
PO000996,MAT026,SUP006,2022-05-12,200,2022-05-23,2022-05-23,200.0,28.39,5678.0,5678.0,On Time,Complete,Completed
