date,material_id,beginning_inventory,demand,replenishment,ending_inventory
2022-05-23,MAT037,143,0,0,143
2022-05-23,MAT038,133,12,0,121
2022-05-23,MAT039,240,22,0,218
2022-05-23,MAT040,146,0,0,146
2022-05-23,MAT041,214,24,0,190
2022-05-23,MAT042,39,0,0,39
2022-05-23,MAT043,50,0,0,50
2022-05-23,MAT044,22,24,100,98
2022-05-23,MAT045,27,34,100,93
2022-05-23,MAT046,86,57,310,339
2022-05-23,MAT047,98,0,0,98
2022-05-23,MAT048,264,29,0,235
2022-05-23,MAT049,85,0,0,85
2022-05-23,MAT050,217,2,0,215
2022-05-24,MAT001,127,55,0,72
2022-05-24,MAT002,93,18,100,175
2022-05-24,MAT003,94,9,0,85
2022-05-24,MAT004,178,0,0,178
2022-05-24,MAT005,129,28,0,101
2022-05-24,MAT006,269,0,0,269
2022-05-24,MAT007,194,31,0,163
2022-05-24,MAT008,73,23,150,200
2022-05-24,MAT009,155,0,0,155
2022-05-24,MAT010,124,6,0,118
2022-05-24,MAT011,93,60,0,33
2022-05-24,MAT012,78,0,0,78
2022-05-24,MAT013,52,48,80,84
2022-05-24,MAT014,52,0,0,52
2022-05-24,MAT015,117,0,0,117
2022-05-24,MAT016,140,9,0,131
2022-05-24,MAT017,82,0,0,82
2022-05-24,MAT018,91,24,80,147
2022-05-24,MAT019,237,22,0,215
2022-05-24,MAT020,49,4,0,45
2022-05-24,MAT021,153,54,0,99
2022-05-24,MAT022,44,0,0,44
2022-05-24,MAT023,89,0,0,89
2022-05-24,MAT024,226,26,0,200
2022-05-24,MAT025,32,6,0,26
2022-05-24,MAT026,125,0,0,125
2022-05-24,MAT027,244,36,0,208
2022-05-24,MAT028,91,0,0,91
2022-05-24,MAT029,39,3,80,116
2022-05-24,MAT030,45,0,0,45
2022-05-24,MAT031,107,0,0,107
2022-05-24,MAT032,198,0,0,198
2022-05-24,MAT033,176,16,0,160
2022-05-24,MAT034,125,37,0,88
2022-05-24,MAT035,80,0,0,80
2022-05-24,MAT036,150,0,0,150
2022-05-24,MAT037,143,0,0,143
2022-05-24,MAT038,121,0,0,121
2022-05-24,MAT039,218,13,0,205
2022-05-24,MAT040,146,0,0,146
2022-05-24,MAT041,190,0,0,190
2022-05-24,MAT042,39,0,0,39
2022-05-24,MAT043,50,0,0,50
2022-05-24,MAT044,98,0,0,98
2022-05-24,MAT045,93,57,0,36
2022-05-24,MAT046,339,0,0,339
2022-05-24,MAT047,98,23,0,75
2022-05-24,MAT048,235,0,0,235
2022-05-24,MAT049,85,0,0,85
2022-05-24,MAT050,215,40,0,175
2022-05-25,MAT001,72,56,100,116
2022-05-25,MAT002,175,32,0,143
2022-05-25,MAT003,85,10,0,75
2022-05-25,MAT004,178,0,0,178
2022-05-25,MAT005,101,0,0,101
2022-05-25,MAT006,269,0,0,269
2022-05-25,MAT007,163,0,0,163
2022-05-25,MAT008,200,26,0,174
2022-05-25,MAT009,155,0,0,155
2022-05-25,MAT010,118,0,0,118
2022-05-25,MAT011,33,0,0,33
2022-05-25,MAT012,78,0,0,78
2022-05-25,MAT013,84,35,0,49
2022-05-25,MAT014,52,0,0,52
2022-05-25,MAT015,117,0,0,117
2022-05-25,MAT016,131,0,0,131
2022-05-25,MAT017,82,0,0,82
2022-05-25,MAT018,147,17,0,130
2022-05-25,MAT019,215,40,0,175
2022-05-25,MAT020,45,0,0,45
2022-05-25,MAT021,99,0,0,99
2022-05-25,MAT022,44,0,0,44
2022-05-25,MAT023,89,55,300,334
2022-05-25,MAT024,200,66,0,134
2022-05-25,MAT025,26,3,0,23
2022-05-25,MAT026,125,35,0,90
2022-05-25,MAT027,208,32,0,176
2022-05-25,MAT028,91,0,0,91
2022-05-25,MAT029,116,2,0,114
2022-05-25,MAT030,45,0,0,45
2022-05-25,MAT031,107,4,0,103
2022-05-25,MAT032,198,0,0,198
2022-05-25,MAT033,160,23,0,137
2022-05-25,MAT034,88,36,0,52
2022-05-25,MAT035,80,10,0,70
2022-05-25,MAT036,150,37,0,113
2022-05-25,MAT037,143,0,0,143
2022-05-25,MAT038,121,0,0,121
2022-05-25,MAT039,205,25,0,180
2022-05-25,MAT040,146,0,0,146
2022-05-25,MAT041,190,0,0,190
2022-05-25,MAT042,39,0,0,39
2022-05-25,MAT043,50,0,0,50
2022-05-25,MAT044,98,26,0,72
2022-05-25,MAT045,36,0,0,36
2022-05-25,MAT046,339,14,0,325
2022-05-25,MAT047,75,0,0,75
2022-05-25,MAT048,235,11,0,224
2022-05-25,MAT049,85,0,0,85
2022-05-25,MAT050,175,20,0,155
2022-05-26,MAT001,116,60,0,56
2022-05-26,MAT002,143,69,100,174
2022-05-26,MAT003,75,0,0,75
2022-05-26,MAT004,178,0,0,178
2022-05-26,MAT005,101,31,0,70
2022-05-26,MAT006,269,0,0,269
2022-05-26,MAT007,163,0,0,163
2022-05-26,MAT008,174,25,0,149
2022-05-26,MAT009,155,0,0,155
2022-05-26,MAT010,118,6,0,112
2022-05-26,MAT011,33,72,100,61
2022-05-26,MAT012,78,0,0,78
2022-05-26,MAT013,49,0,0,49
2022-05-26,MAT014,52,36,0,16
2022-05-26,MAT015,117,0,0,117
2022-05-26,MAT016,131,10,0,121
2022-05-26,MAT017,82,0,0,82
2022-05-26,MAT018,130,10,0,120
2022-05-26,MAT019,175,378,600,397
2022-05-26,MAT020,45,0,0,45
2022-05-26,MAT021,99,46,240,293
2022-05-26,MAT022,44,0,0,44
2022-05-26,MAT023,334,0,0,334
2022-05-26,MAT024,134,6,0,128
2022-05-26,MAT025,23,0,0,23
2022-05-26,MAT026,90,0,0,90
2022-05-26,MAT027,176,28,0,148
2022-05-26,MAT028,91,0,0,91
2022-05-26,MAT029,114,12,0,102
2022-05-26,MAT030,45,0,0,45
2022-05-26,MAT031,103,0,0,103
2022-05-26,MAT032,198,40,0,158
2022-05-26,MAT033,137,19,0,118
2022-05-26,MAT034,52,44,200,208
2022-05-26,MAT035,70,0,0,70
2022-05-26,MAT036,113,55,130,188
2022-05-26,MAT037,143,0,0,143
2022-05-26,MAT038,121,5,0,116
2022-05-26,MAT039,180,21,0,159
2022-05-26,MAT040,146,7,0,139
2022-05-26,MAT041,190,0,0,190
2022-05-26,MAT042,39,0,0,39
2022-05-26,MAT043,50,0,0,50
2022-05-26,MAT044,72,25,0,47
2022-05-26,MAT045,36,0,0,36
2022-05-26,MAT046,325,40,0,285
2022-05-26,MAT047,75,0,0,75
2022-05-26,MAT048,224,18,0,206
2022-05-26,MAT049,85,14,0,71
2022-05-26,MAT050,155,33,0,122
2022-05-27,MAT001,56,44,100,112
2022-05-27,MAT002,174,22,0,152
2022-05-27,MAT003,75,11,0,64
2022-05-27,MAT004,178,0,0,178
2022-05-27,MAT005,70,0,0,70
2022-05-27,MAT006,269,0,0,269
2022-05-27,MAT007,163,0,0,163
2022-05-27,MAT008,149,108,100,141
2022-05-27,MAT009,155,34,0,121
2022-05-27,MAT010,112,7,0,105
2022-05-27,MAT011,61,0,0,61
2022-05-27,MAT012,78,0,0,78
2022-05-27,MAT013,49,60,140,129
2022-05-27,MAT014,16,0,0,16
2022-05-27,MAT015,117,0,0,117
2022-05-27,MAT016,121,5,0,116
2022-05-27,MAT017,82,0,0,82
2022-05-27,MAT018,120,20,0,100
2022-05-27,MAT019,397,88,0,309
2022-05-27,MAT020,45,13,0,32
2022-05-27,MAT021,293,0,0,293
2022-05-27,MAT022,44,37,15,22
2022-05-27,MAT023,334,0,0,334
2022-05-27,MAT024,128,11,0,117
2022-05-27,MAT025,23,8,0,15
2022-05-27,MAT026,90,43,0,47
2022-05-27,MAT027,148,0,0,148
2022-05-27,MAT028,91,50,90,131
2022-05-27,MAT029,102,0,0,102
2022-05-27,MAT030,45,0,0,45
2022-05-27,MAT031,103,0,0,103
2022-05-27,MAT032,158,0,0,158
2022-05-27,MAT033,118,16,0,102
2022-05-27,MAT034,208,41,0,167
2022-05-27,MAT035,70,18,0,52
2022-05-27,MAT036,188,38,0,150
2022-05-27,MAT037,143,2,0,141
2022-05-27,MAT038,116,10,0,106
2022-05-27,MAT039,159,22,0,137
2022-05-27,MAT040,139,0,0,139
2022-05-27,MAT041,190,0,0,190
2022-05-27,MAT042,39,0,0,39
2022-05-27,MAT043,50,23,0,27
2022-05-27,MAT044,47,28,0,19
2022-05-27,MAT045,36,31,100,105
2022-05-27,MAT046,285,65,0,220
2022-05-27,MAT047,75,0,0,75
2022-05-27,MAT048,206,11,0,195
2022-05-27,MAT049,71,0,0,71
2022-05-27,MAT050,122,33,0,89
2022-05-28,MAT001,112,43,0,69
2022-05-28,MAT002,152,37,0,115
2022-05-28,MAT003,64,13,0,51
2022-05-28,MAT004,178,42,0,136
2022-05-28,MAT005,70,0,0,70
2022-05-28,MAT006,269,0,0,269
2022-05-28,MAT007,163,0,0,163
2022-05-28,MAT008,141,26,0,115
2022-05-28,MAT009,121,0,0,121
2022-05-28,MAT010,105,0,0,105
2022-05-28,MAT011,61,0,0,61
2022-05-28,MAT012,78,0,0,78
2022-05-28,MAT013,129,0,0,129
2022-05-28,MAT014,16,0,0,16
2022-05-28,MAT015,117,0,0,117
2022-05-28,MAT016,116,0,0,116
2022-05-28,MAT017,82,0,0,82
2022-05-28,MAT018,100,20,0,80
2022-05-28,MAT019,309,60,0,249
2022-05-28,MAT020,32,11,100,121
2022-05-28,MAT021,293,12,0,281
2022-05-28,MAT022,22,0,0,22
2022-05-28,MAT023,334,39,0,295
2022-05-28,MAT024,117,0,0,117
2022-05-28,MAT025,15,8,30,37
2022-05-28,MAT026,47,41,100,106
2022-05-28,MAT027,148,31,0,117
2022-05-28,MAT028,131,53,0,78
2022-05-28,MAT029,102,12,0,90
2022-05-28,MAT030,45,22,63,86
2022-05-28,MAT031,103,33,0,70
2022-05-28,MAT032,158,0,0,158
2022-05-28,MAT033,102,26,220,296
2022-05-28,MAT034,167,33,0,134
2022-05-28,MAT035,52,0,0,52
2022-05-28,MAT036,150,39,0,111
2022-05-28,MAT037,141,0,0,141
2022-05-28,MAT038,106,0,0,106
2022-05-28,MAT039,137,16,0,121
2022-05-28,MAT040,139,0,0,139
2022-05-28,MAT041,190,0,0,190
2022-05-28,MAT042,39,61,120,98
2022-05-28,MAT043,27,0,0,27
2022-05-28,MAT044,19,23,100,96
2022-05-28,MAT045,105,22,0,83
2022-05-28,MAT046,220,41,0,179
2022-05-28,MAT047,75,0,0,75
2022-05-28,MAT048,195,15,0,180
2022-05-28,MAT049,71,0,0,71
2022-05-28,MAT050,89,27,0,62
2022-05-29,MAT001,69,58,100,111
2022-05-29,MAT002,115,32,0,83
2022-05-29,MAT003,51,11,0,40
2022-05-29,MAT004,136,0,0,136
2022-05-29,MAT005,70,30,0,40
2022-05-29,MAT006,269,0,0,269
2022-05-29,MAT007,163,20,0,143
2022-05-29,MAT008,115,23,0,92
2022-05-29,MAT009,121,43,0,78
2022-05-29,MAT010,105,0,0,105
2022-05-29,MAT011,61,67,70,64
2022-05-29,MAT012,78,0,0,78
2022-05-29,MAT013,129,0,0,129
2022-05-29,MAT014,16,0,0,16
2022-05-29,MAT015,117,5,0,112
2022-05-29,MAT016,116,10,0,106
2022-05-29,MAT017,82,0,0,82
2022-05-29,MAT018,80,13,80,147
2022-05-29,MAT019,249,32,0,217
2022-05-29,MAT020,121,0,0,121
2022-05-29,MAT021,281,0,0,281
2022-05-29,MAT022,22,0,0,22
2022-05-29,MAT023,295,99,0,196
2022-05-29,MAT024,117,12,0,105
2022-05-29,MAT025,37,5,0,32
2022-05-29,MAT026,106,35,0,71
2022-05-29,MAT027,117,32,0,85
2022-05-29,MAT028,78,0,0,78
2022-05-29,MAT029,90,11,0,79
2022-05-29,MAT030,86,0,0,86
2022-05-29,MAT031,70,0,0,70
2022-05-29,MAT032,158,37,0,121
2022-05-29,MAT033,296,16,0,280
2022-05-29,MAT034,134,28,0,106
2022-05-29,MAT035,52,0,0,52
2022-05-29,MAT036,111,0,0,111
2022-05-29,MAT037,141,9,0,132
2022-05-29,MAT038,106,17,0,89
2022-05-29,MAT039,121,23,0,98
2022-05-29,MAT040,139,0,0,139
2022-05-29,MAT041,190,0,0,190
2022-05-29,MAT042,98,30,0,68
2022-05-29,MAT043,27,0,0,27
2022-05-29,MAT044,96,21,0,75
2022-05-29,MAT045,83,0,0,83
2022-05-29,MAT046,179,78,0,101
2022-05-29,MAT047,75,31,0,44
2022-05-29,MAT048,180,0,0,180
2022-05-29,MAT049,71,0,0,71
2022-05-29,MAT050,62,6,0,56
2022-05-30,MAT001,111,56,0,55
2022-05-30,MAT002,83,56,200,227
2022-05-30,MAT003,40,10,0,30
2022-05-30,MAT004,136,19,0,117
2022-05-30,MAT005,40,0,0,40
2022-05-30,MAT006,269,280,380,369
2022-05-30,MAT007,143,17,0,126
2022-05-30,MAT008,92,36,200,256
2022-05-30,MAT009,78,0,0,78
2022-05-30,MAT010,105,0,0,105
2022-05-30,MAT011,64,41,70,93
2022-05-30,MAT012,78,0,0,78
2022-05-30,MAT013,129,0,0,129
2022-05-30,MAT014,16,0,0,16
2022-05-30,MAT015,112,0,0,112
2022-05-30,MAT016,106,0,0,106
2022-05-30,MAT017,82,0,0,82
2022-05-30,MAT018,147,10,0,137
2022-05-30,MAT019,217,64,0,153
2022-05-30,MAT020,121,8,0,113
2022-05-30,MAT021,281,0,0,281
2022-05-30,MAT022,22,10,0,12
2022-05-30,MAT023,196,27,0,169
2022-05-30,MAT024,105,12,0,93
2022-05-30,MAT025,32,6,0,26
2022-05-30,MAT026,71,43,100,128
2022-05-30,MAT027,85,37,200,248
2022-05-30,MAT028,78,0,0,78
2022-05-30,MAT029,79,8,0,71
2022-05-30,MAT030,86,15,0,71
2022-05-30,MAT031,70,0,0,70
2022-05-30,MAT032,121,49,290,362
2022-05-30,MAT033,280,20,0,260
2022-05-30,MAT034,106,51,0,55
2022-05-30,MAT035,52,0,0,52
2022-05-30,MAT036,111,51,130,190
2022-05-30,MAT037,132,11,0,121
2022-05-30,MAT038,89,14,0,75
2022-05-30,MAT039,98,25,0,73
2022-05-30,MAT040,139,2,0,137
2022-05-30,MAT041,190,0,0,190
2022-05-30,MAT042,68,0,0,68
2022-05-30,MAT043,27,21,60,66
2022-05-30,MAT044,75,34,0,41
2022-05-30,MAT045,83,63,100,120
2022-05-30,MAT046,101,32,180,249
2022-05-30,MAT047,44,0,0,44
2022-05-30,MAT048,180,24,0,156
2022-05-30,MAT049,71,4,0,67
2022-05-30,MAT050,56,19,70,107
2022-05-31,MAT001,55,55,100,100
2022-05-31,MAT002,227,84,0,143
2022-05-31,MAT003,30,0,0,30
2022-05-31,MAT004,117,0,0,117
2022-05-31,MAT005,40,0,0,40
2022-05-31,MAT006,369,35,0,334
2022-05-31,MAT007,126,21,0,105
2022-05-31,MAT008,256,33,0,223
2022-05-31,MAT009,78,0,0,78
2022-05-31,MAT010,105,0,0,105
2022-05-31,MAT011,93,0,0,93
2022-05-31,MAT012,78,0,0,78
2022-05-31,MAT013,129,24,0,105
2022-05-31,MAT014,16,0,0,16
2022-05-31,MAT015,112,0,0,112
2022-05-31,MAT016,106,10,0,96
2022-05-31,MAT017,82,0,0,82
2022-05-31,MAT018,137,19,0,118
2022-05-31,MAT019,153,104,350,399
2022-05-31,MAT020,113,7,0,106
2022-05-31,MAT021,281,0,0,281
2022-05-31,MAT022,12,0,0,12
2022-05-31,MAT023,169,93,240,316
2022-05-31,MAT024,93,13,0,80
2022-05-31,MAT025,26,3,0,23
2022-05-31,MAT026,128,31,0,97
2022-05-31,MAT027,248,0,0,248
2022-05-31,MAT028,78,0,0,78
2022-05-31,MAT029,71,2,0,69
2022-05-31,MAT030,71,18,0,53
2022-05-31,MAT031,70,0,0,70
2022-05-31,MAT032,362,0,0,362
2022-05-31,MAT033,260,17,0,243
2022-05-31,MAT034,55,0,0,55
2022-05-31,MAT035,52,0,0,52
2022-05-31,MAT036,190,57,0,133
2022-05-31,MAT037,121,0,0,121
2022-05-31,MAT038,75,14,150,211
2022-05-31,MAT039,73,21,0,52
2022-05-31,MAT040,137,0,0,137
2022-05-31,MAT041,190,0,0,190
2022-05-31,MAT042,68,0,0,68
2022-05-31,MAT043,66,0,0,66
2022-05-31,MAT044,41,27,50,64
2022-05-31,MAT045,120,61,0,59
2022-05-31,MAT046,249,42,0,207
2022-05-31,MAT047,44,0,0,44
2022-05-31,MAT048,156,0,0,156
2022-05-31,MAT049,67,0,0,67
2022-05-31,MAT050,107,27,0,80
2022-06-01,MAT001,100,56,0,44
2022-06-01,MAT002,143,21,0,122
2022-06-01,MAT003,30,0,0,30
2022-06-01,MAT004,117,0,0,117
2022-06-01,MAT005,40,36,60,64
2022-06-01,MAT006,334,0,0,334
2022-06-01,MAT007,105,0,0,105
2022-06-01,MAT008,223,26,0,197
2022-06-01,MAT009,78,41,200,237
2022-06-01,MAT010,105,0,0,105
2022-06-01,MAT011,93,0,0,93
2022-06-01,MAT012,78,12,0,66
2022-06-01,MAT013,105,0,0,105
2022-06-01,MAT014,16,0,0,16
2022-06-01,MAT015,112,0,0,112
2022-06-01,MAT016,96,6,0,90
2022-06-01,MAT017,82,24,0,58
2022-06-01,MAT018,118,18,0,100
2022-06-01,MAT019,399,80,0,319
2022-06-01,MAT020,106,5,0,101
2022-06-01,MAT021,281,43,0,238
2022-06-01,MAT022,12,32,53,33
2022-06-01,MAT023,316,0,0,316
2022-06-01,MAT024,80,13,200,267
2022-06-01,MAT025,23,0,0,23
2022-06-01,MAT026,97,0,0,97
2022-06-01,MAT027,248,24,0,224
2022-06-01,MAT028,78,64,180,194
2022-06-01,MAT029,69,0,0,69
2022-06-01,MAT030,53,0,0,53
2022-06-01,MAT031,70,0,0,70
2022-06-01,MAT032,362,28,0,334
2022-06-01,MAT033,243,25,0,218
2022-06-01,MAT034,55,43,200,212
2022-06-01,MAT035,52,12,0,40
2022-06-01,MAT036,133,85,235,283
2022-06-01,MAT037,121,0,0,121
2022-06-01,MAT038,211,11,0,200
2022-06-01,MAT039,52,18,100,134
2022-06-01,MAT040,137,13,0,124
2022-06-01,MAT041,190,0,0,190
2022-06-01,MAT042,68,0,0,68
2022-06-01,MAT043,66,0,0,66
2022-06-01,MAT044,64,27,0,37
2022-06-01,MAT045,59,26,0,33
2022-06-01,MAT046,207,72,0,135
2022-06-01,MAT047,44,30,50,64
2022-06-01,MAT048,156,0,0,156
2022-06-01,MAT049,67,12,0,55
2022-06-01,MAT050,80,26,0,54
2022-06-02,MAT001,44,48,100,96
2022-06-02,MAT002,122,22,0,100
2022-06-02,MAT003,30,12,30,48
2022-06-02,MAT004,117,0,0,117
2022-06-02,MAT005,64,0,0,64
2022-06-02,MAT006,334,0,0,334
2022-06-02,MAT007,105,0,0,105
2022-06-02,MAT008,197,29,0,168
2022-06-02,MAT009,237,0,0,237
2022-06-02,MAT010,105,6,0,99
2022-06-02,MAT011,93,0,0,93
2022-06-02,MAT012,66,11,0,55
2022-06-02,MAT013,105,38,0,67
2022-06-02,MAT014,16,0,0,16
2022-06-02,MAT015,112,0,0,112
2022-06-02,MAT016,90,6,0,84
2022-06-02,MAT017,58,0,0,58
2022-06-02,MAT018,100,17,0,83
2022-06-02,MAT019,319,0,0,319
2022-06-02,MAT020,101,0,0,101
2022-06-02,MAT021,238,0,0,238
2022-06-02,MAT022,33,0,0,33
2022-06-02,MAT023,316,88,0,228
2022-06-02,MAT024,267,8,0,259
2022-06-02,MAT025,23,6,0,17
2022-06-02,MAT026,97,0,0,97
2022-06-02,MAT027,224,40,0,184
2022-06-02,MAT028,194,0,0,194
2022-06-02,MAT029,69,4,0,65
2022-06-02,MAT030,53,0,0,53
2022-06-02,MAT031,70,0,0,70
2022-06-02,MAT032,334,43,0,291
2022-06-02,MAT033,218,18,0,200
2022-06-02,MAT034,212,48,0,164
2022-06-02,MAT035,40,0,0,40
2022-06-02,MAT036,283,57,0,226
2022-06-02,MAT037,121,22,0,99
2022-06-02,MAT038,200,0,0,200
2022-06-02,MAT039,134,18,0,116
2022-06-02,MAT040,124,0,0,124
2022-06-02,MAT041,190,49,0,141
2022-06-02,MAT042,68,34,0,34
2022-06-02,MAT043,66,0,0,66
2022-06-02,MAT044,37,24,50,63
2022-06-02,MAT045,33,0,0,33
2022-06-02,MAT046,135,46,0,89
2022-06-02,MAT047,64,28,0,36
2022-06-02,MAT048,156,5,0,151
2022-06-02,MAT049,55,0,0,55
2022-06-02,MAT050,54,7,120,167
2022-06-03,MAT001,96,55,0,41
2022-06-03,MAT002,100,53,300,347
2022-06-03,MAT003,48,10,0,38
2022-06-03,MAT004,117,0,0,117
2022-06-03,MAT005,64,0,0,64
2022-06-03,MAT006,334,0,0,334
2022-06-03,MAT007,105,15,0,90
2022-06-03,MAT008,168,30,0,138
2022-06-03,MAT009,237,0,0,237
2022-06-03,MAT010,99,3,0,96
2022-06-03,MAT011,93,0,0,93
2022-06-03,MAT012,55,0,0,55
2022-06-03,MAT013,67,49,140,158
2022-06-03,MAT014,16,45,80,51
2022-06-03,MAT015,112,25,0,87
2022-06-03,MAT016,84,9,0,75
2022-06-03,MAT017,58,0,0,58
2022-06-03,MAT018,83,19,80,144
2022-06-03,MAT019,319,74,0,245
2022-06-03,MAT020,101,0,0,101
2022-06-03,MAT021,238,24,0,214
2022-06-03,MAT022,33,29,29,33
2022-06-03,MAT023,228,0,0,228
2022-06-03,MAT024,259,15,0,244
2022-06-03,MAT025,17,6,20,31
2022-06-03,MAT026,97,38,0,59
2022-06-03,MAT027,184,23,0,161
2022-06-03,MAT028,194,0,0,194
2022-06-03,MAT029,65,81,95,79
2022-06-03,MAT030,53,0,0,53
2022-06-03,MAT031,70,0,0,70
2022-06-03,MAT032,291,0,0,291
2022-06-03,MAT033,200,18,0,182
2022-06-03,MAT034,164,40,0,124
2022-06-03,MAT035,40,0,0,40
2022-06-03,MAT036,226,39,0,187
2022-06-03,MAT037,99,10,0,89
2022-06-03,MAT038,200,21,0,179
2022-06-03,MAT039,116,22,0,94
2022-06-03,MAT040,124,0,0,124
2022-06-03,MAT041,141,0,0,141
2022-06-03,MAT042,34,0,0,34
2022-06-03,MAT043,66,0,0,66
2022-06-03,MAT044,63,30,0,33
2022-06-03,MAT045,33,23,100,110
2022-06-03,MAT046,89,47,290,332
2022-06-03,MAT047,36,0,0,36
2022-06-03,MAT048,151,14,0,137
2022-06-03,MAT049,55,0,0,55
2022-06-03,MAT050,167,46,0,121
2022-06-04,MAT001,41,55,100,86
2022-06-04,MAT002,347,46,0,301
2022-06-04,MAT003,38,10,0,28
2022-06-04,MAT004,117,0,0,117
2022-06-04,MAT005,64,0,0,64
2022-06-04,MAT006,334,41,0,293
2022-06-04,MAT007,90,23,0,67
2022-06-04,MAT008,138,33,0,105
2022-06-04,MAT009,237,45,0,192
2022-06-04,MAT010,96,0,0,96
2022-06-04,MAT011,93,0,0,93
2022-06-04,MAT012,55,0,0,55
2022-06-04,MAT013,158,40,0,118
2022-06-04,MAT014,51,43,20,28
2022-06-04,MAT015,87,42,0,45
2022-06-04,MAT016,75,0,0,75
2022-06-04,MAT017,58,0,0,58
2022-06-04,MAT018,144,13,0,131
2022-06-04,MAT019,245,0,0,245
2022-06-04,MAT020,101,1,0,100
2022-06-04,MAT021,214,0,0,214
2022-06-04,MAT022,33,43,54,44
2022-06-04,MAT023,228,0,0,228
2022-06-04,MAT024,244,23,0,221
2022-06-04,MAT025,31,9,0,22
2022-06-04,MAT026,59,42,100,117
2022-06-04,MAT027,161,29,0,132
2022-06-04,MAT028,194,0,0,194
2022-06-04,MAT029,79,6,0,73
2022-06-04,MAT030,53,0,0,53
2022-06-04,MAT031,70,0,0,70
2022-06-04,MAT032,291,49,0,242
2022-06-04,MAT033,182,17,0,165
2022-06-04,MAT034,124,36,0,88
2022-06-04,MAT035,40,13,80,107
2022-06-04,MAT036,187,21,0,166
2022-06-04,MAT037,89,0,0,89
2022-06-04,MAT038,179,14,0,165
2022-06-04,MAT039,94,21,0,73
2022-06-04,MAT040,124,0,0,124
2022-06-04,MAT041,141,0,0,141
2022-06-04,MAT042,34,0,0,34
2022-06-04,MAT043,66,22,0,44
2022-06-04,MAT044,33,25,50,58
2022-06-04,MAT045,110,68,0,42
2022-06-04,MAT046,332,39,0,293
2022-06-04,MAT047,36,0,0,36
2022-06-04,MAT048,137,0,0,137
2022-06-04,MAT049,55,0,0,55
2022-06-04,MAT050,121,0,0,121
2022-06-05,MAT001,86,47,0,39
2022-06-05,MAT002,301,69,0,232
2022-06-05,MAT003,28,14,60,74
2022-06-05,MAT004,117,0,0,117
2022-06-05,MAT005,64,37,70,97
2022-06-05,MAT006,293,0,0,293
2022-06-05,MAT007,67,144,200,123
2022-06-05,MAT008,105,25,0,80
2022-06-05,MAT009,192,40,0,152
2022-06-05,MAT010,96,7,0,89
2022-06-05,MAT011,93,26,0,67
2022-06-05,MAT012,55,0,0,55
2022-06-05,MAT013,118,53,0,65
2022-06-05,MAT014,28,0,0,28
2022-06-05,MAT015,45,53,160,152
2022-06-05,MAT016,75,0,0,75
2022-06-05,MAT017,58,0,0,58
2022-06-05,MAT018,131,17,0,114
2022-06-05,MAT019,245,85,0,160
2022-06-05,MAT020,100,16,0,84
2022-06-05,MAT021,214,53,0,161
2022-06-05,MAT022,44,0,0,44
2022-06-05,MAT023,228,0,0,228
2022-06-05,MAT024,221,17,0,204
2022-06-05,MAT025,22,4,0,18
2022-06-05,MAT026,117,23,0,94
2022-06-05,MAT027,132,24,0,108
2022-06-05,MAT028,194,0,0,194
2022-06-05,MAT029,73,2,0,71
2022-06-05,MAT030,53,16,92,129
2022-06-05,MAT031,70,0,0,70
2022-06-05,MAT032,242,16,0,226
2022-06-05,MAT033,165,18,0,147
2022-06-05,MAT034,88,31,0,57
2022-06-05,MAT035,107,0,0,107
2022-06-05,MAT036,166,24,0,142
2022-06-05,MAT037,89,0,0,89
2022-06-05,MAT038,165,0,0,165
2022-06-05,MAT039,73,25,0,48
2022-06-05,MAT040,124,0,0,124
2022-06-05,MAT041,141,0,0,141
2022-06-05,MAT042,34,0,0,34
2022-06-05,MAT043,44,0,0,44
2022-06-05,MAT044,58,0,0,58
2022-06-05,MAT045,42,79,200,163
2022-06-05,MAT046,293,34,0,259
2022-06-05,MAT047,36,0,0,36
2022-06-05,MAT048,137,0,0,137
2022-06-05,MAT049,55,0,0,55
2022-06-05,MAT050,121,20,0,101
2022-06-06,MAT001,39,68,100,71
2022-06-06,MAT002,232,43,0,189
2022-06-06,MAT003,74,11,0,63
2022-06-06,MAT004,117,25,0,92
2022-06-06,MAT005,97,0,0,97
2022-06-06,MAT006,293,0,0,293
2022-06-06,MAT007,123,0,0,123
2022-06-06,MAT008,80,32,150,198
2022-06-06,MAT009,152,0,0,152
2022-06-06,MAT010,89,0,0,89
2022-06-06,MAT011,67,0,0,67
2022-06-06,MAT012,55,0,0,55
2022-06-06,MAT013,65,82,140,123
2022-06-06,MAT014,28,47,70,51
2022-06-06,MAT015,152,63,0,89
2022-06-06,MAT016,75,0,0,75
2022-06-06,MAT017,58,0,0,58
2022-06-06,MAT018,114,24,0,90
2022-06-06,MAT019,160,69,200,291
2022-06-06,MAT020,84,0,0,84
2022-06-06,MAT021,161,0,0,161
2022-06-06,MAT022,44,0,0,44
2022-06-06,MAT023,228,11,0,217
2022-06-06,MAT024,204,6,0,198
2022-06-06,MAT025,18,5,20,33
2022-06-06,MAT026,94,0,0,94
2022-06-06,MAT027,108,0,0,108
2022-06-06,MAT028,194,0,0,194
2022-06-06,MAT029,71,11,0,60
2022-06-06,MAT030,129,15,0,114
2022-06-06,MAT031,70,0,0,70
2022-06-06,MAT032,226,161,210,275
2022-06-06,MAT033,147,23,0,124
2022-06-06,MAT034,57,31,200,226
