name,historical_period,building_type,administrative_region,latitude,longitude,protection_batch,construction_year,preservation_status,architectural_style,floor_area,height,description
扬州市中佛塔,宋朝,佛塔,江苏省扬州市,30.880440469465356,112.6097201228554,2,991,完好,传统建筑风格,3019.2359694491124,16.427970154661114,这是一座建于宋朝（公元991年）的佛塔，位于江苏省扬州市，建筑风格为传统建筑风格。建筑面积3019平方米，高16米，目前保存状况完好。是第2批重点文物保护单位。
湖州市西寺庙,明朝,寺庙,浙江省湖州市,39.481552345522886,101.0901702797452,8,1593,完好,宋代佛寺风格,7134.085239369479,24.655994259763737,这是一座建于明朝（公元1593年）的寺庙，位于浙江省湖州市，建筑风格为宋代佛寺风格。建筑面积7134平方米，高24米，目前保存状况完好。
大同市中道观,宋朝,道观,山西省大同市,20.90824689599264,107.95064661552274,1,1041,完好,地方特色风格,4248.448746354858,11.650179558433031,这是一座建于宋朝（公元1041年）的道观，位于山西省大同市，建筑风格为地方特色风格。建筑面积4248平方米，高11米，目前保存状况完好。是第1批重点文物保护单位。
西城区中城门,唐朝,城门,北京市西城区,33.95359787418115,115.29632607754623,2,881,较好,地方特色风格,4752.616647487764,8.033325407158351,这是一座建于唐朝（公元881年）的城门，位于北京市西城区，建筑风格为地方特色风格。建筑面积4752平方米，高8米，目前保存状况较好。是第2批重点文物保护单位。
扬州市南佛塔,元朝,佛塔,江苏省扬州市,30.108054738900215,114.89159460290851,4,1286,较好,传统建筑风格,4745.68290904855,14.913915817897553,这是一座建于元朝（公元1286年）的佛塔，位于江苏省扬州市，建筑风格为传统建筑风格。建筑面积4745平方米，高14米，目前保存状况较好。是第4批重点文物保护单位。
延安市中驿站,元朝,驿站,陕西省延安市,37.16417025567759,115.47155039624693,4,1344,完好,地方特色风格,836.2109929525755,8.609398836309358,这是一座建于元朝（公元1344年）的驿站，位于陕西省延安市，建筑风格为地方特色风格。建筑面积836平方米，高8米，目前保存状况完好。是第4批重点文物保护单位。
扬州市西塔楼,元朝,塔楼,江苏省扬州市,34.902599592681014,100.06294913872482,2,1294,较好,地方特色风格,1815.7833248771694,12.31110792098905,这是一座建于元朝（公元1294年）的塔楼，位于江苏省扬州市，建筑风格为地方特色风格。建筑面积1815平方米，高12米，目前保存状况较好。是第2批重点文物保护单位。
汉中市东书院,唐朝,书院,陕西省汉中市,22.750415396602943,112.63931435019308,4,785,较好,传统建筑风格,3809.6125015938183,10.874817412377132,这是一座建于唐朝（公元785年）的书院，位于陕西省汉中市，建筑风格为传统建筑风格。建筑面积3809平方米，高10米，目前保存状况较好。是第4批重点文物保护单位。
泉州市东民居,明朝,民居,福建省泉州市,20.3071711110945,111.87739567017572,5,1589,较好,福建土楼风格,598.578810606219,6.775071654997394,这是一座建于明朝（公元1589年）的民居，位于福建省泉州市，建筑风格为福建土楼风格。建筑面积598平方米，高6米，目前保存状况较好。
湖州市东庙宇,明朝,庙宇,浙江省湖州市,33.99765162057416,105.27712037338958,6,1564,完好,地方特色风格,3593.579425356916,8.163524579472943,这是一座建于明朝（公元1564年）的庙宇，位于浙江省湖州市，建筑风格为地方特色风格。建筑面积3593平方米，高8米，目前保存状况完好。
湖州市南庙宇,唐朝,庙宇,浙江省湖州市,39.15752308427893,107.30019034683197,7,638,一般,地方特色风格,4784.504680800619,15.07188111124732,这是一座建于唐朝（公元638年）的庙宇，位于浙江省湖州市，建筑风格为地方特色风格。建筑面积4784平方米，高15米，目前保存状况一般。
咸阳市南钟楼,唐朝,钟楼,陕西省咸阳市,32.95639790002929,113.35003276684509,4,735,完好,传统建筑风格,2021.440755384164,11.463256449204867,这是一座建于唐朝（公元735年）的钟楼，位于陕西省咸阳市，建筑风格为传统建筑风格。建筑面积2021平方米，高11米，目前保存状况完好。是第4批重点文物保护单位。
朝阳区南官邸,宋朝,官邸,北京市朝阳区,38.681890541867055,115.33137304162383,1,1145,完好,地方特色风格,2494.7723605473802,11.098173678185844,这是一座建于宋朝（公元1145年）的官邸，位于北京市朝阳区，建筑风格为地方特色风格。建筑面积2494平方米，高11米，目前保存状况完好。是第1批重点文物保护单位。
绍兴市西园林,唐朝,园林,浙江省绍兴市,23.500384437129103,105.85324321679786,2,714,完好,北方园林风格,4120.911800974045,11.949620001146005,这是一座建于唐朝（公元714年）的园林，位于浙江省绍兴市，建筑风格为北方园林风格。建筑面积4120平方米，高11米，目前保存状况完好。是第2批重点文物保护单位。
西城区南佛塔,唐朝,佛塔,北京市西城区,39.43286985931904,113.38257047876961,1,807,较好,传统建筑风格,2607.926957905482,10.837331682213225,这是一座建于唐朝（公元807年）的佛塔，位于北京市西城区，建筑风格为传统建筑风格。建筑面积2607平方米，高10米，目前保存状况较好。是第1批重点文物保护单位。
厦门市东戏台,元朝,戏台,福建省厦门市,21.149719774977843,116.08956713296818,4,1311,完好,地方特色风格,4200.515617404644,14.602513598680076,这是一座建于元朝（公元1311年）的戏台，位于福建省厦门市，建筑风格为地方特色风格。建筑面积4200平方米，高14米，目前保存状况完好。是第4批重点文物保护单位。
海淀区西佛塔,唐朝,佛塔,北京市海淀区,21.190438460291208,100.2680919464385,4,901,较好,传统建筑风格,1565.6819450049468,11.60975609229206,这是一座建于唐朝（公元901年）的佛塔，位于北京市海淀区，建筑风格为传统建筑风格。建筑面积1565平方米，高11米，目前保存状况较好。是第4批重点文物保护单位。
宁波市西塔楼,明朝,塔楼,浙江省宁波市,36.922050727285054,107.98995482278629,6,1563,一般,传统建筑风格,3861.2822958315596,18.39196923862397,这是一座建于明朝（公元1563年）的塔楼，位于浙江省宁波市，建筑风格为传统建筑风格。建筑面积3861平方米，高18米，目前保存状况一般。
太原市东祠堂,明朝,祠堂,山西省太原市,38.48292394802003,114.63043223642725,8,1524,完好,江南祠堂风格,647.471902258369,10.360043328546602,这是一座建于明朝（公元1524年）的祠堂，位于山西省太原市，建筑风格为江南祠堂风格。建筑面积647平方米，高10米，目前保存状况完好。
泉州市东戏台,明朝,戏台,福建省泉州市,25.36191613895418,110.42414137103394,4,1419,较好,地方特色风格,2691.5578482587034,14.821105576229153,这是一座建于明朝（公元1419年）的戏台，位于福建省泉州市，建筑风格为地方特色风格。建筑面积2691平方米，高14米，目前保存状况较好。是第4批重点文物保护单位。
漳州市南佛塔,元朝,佛塔,福建省漳州市,39.74289486527667,119.6111203585416,4,1308,较好,地方特色风格,3003.68860726313,14.455726558598467,这是一座建于元朝（公元1308年）的佛塔，位于福建省漳州市，建筑风格为地方特色风格。建筑面积3003平方米，高14米，目前保存状况较好。是第4批重点文物保护单位。
南京市东道观,元朝,道观,江苏省南京市,35.54805950546532,109.59173188211453,2,1344,较好,传统建筑风格,3652.979357165677,10.432159106095405,这是一座建于元朝（公元1344年）的道观，位于江苏省南京市，建筑风格为传统建筑风格。建筑面积3652平方米，高10米，目前保存状况较好。是第2批重点文物保护单位。
晋中市北祠堂,唐朝,祠堂,山西省晋中市,39.602034047227534,103.89906502374227,6,671,较差,徽派建筑风格,771.1773198379396,6.801490585657568,这是一座建于唐朝（公元671年）的祠堂，位于山西省晋中市，建筑风格为徽派建筑风格。建筑面积771平方米，高6米，目前保存状况较差。
镇江市南塔楼,明朝,塔楼,江苏省镇江市,20.706633120325698,104.85602629291066,5,1439,一般,传统建筑风格,1061.8075983642352,8.59621802617866,这是一座建于明朝（公元1439年）的塔楼，位于江苏省镇江市，建筑风格为传统建筑风格。建筑面积1061平方米，高8米，目前保存状况一般。
汉中市东官邸,清朝,官邸,陕西省汉中市,27.062530224537475,110.32548359628507,5,1698,一般,地方特色风格,2377.856216496748,17.045881654296576,这是一座建于清朝（公元1698年）的官邸，位于陕西省汉中市，建筑风格为地方特色风格。建筑面积2377平方米，高17米，目前保存状况一般。
湖州市中戏台,唐朝,戏台,浙江省湖州市,31.29968403030504,117.16784365141766,1,678,较好,传统建筑风格,1698.525235955089,9.763886778410276,这是一座建于唐朝（公元678年）的戏台，位于浙江省湖州市，建筑风格为传统建筑风格。建筑面积1698平方米，高9米，目前保存状况较好。是第1批重点文物保护单位。
汉中市东庙宇,清朝,庙宇,陕西省汉中市,32.71591071088508,109.35672496502538,7,1681,较差,地方特色风格,2464.5036808012565,19.13769074859402,这是一座建于清朝（公元1681年）的庙宇，位于陕西省汉中市，建筑风格为地方特色风格。建筑面积2464平方米，高19米，目前保存状况较差。
晋中市东佛塔,宋朝,佛塔,山西省晋中市,35.283551829961084,109.32675010266196,4,1199,较好,传统建筑风格,4705.433531581114,8.234997776779256,这是一座建于宋朝（公元1199年）的佛塔，位于山西省晋中市，建筑风格为传统建筑风格。建筑面积4705平方米，高8米，目前保存状况较好。是第4批重点文物保护单位。
东城区中古城墙,唐朝,古城墙,北京市东城区,39.38952835674867,115.3613986973282,2,781,较好,地方特色风格,2088.437474894113,17.345440889108964,这是一座建于唐朝（公元781年）的古城墙，位于北京市东城区，建筑风格为地方特色风格。建筑面积2088平方米，高17米，目前保存状况较好。是第2批重点文物保护单位。
大同市西戏台,元朝,戏台,山西省大同市,23.76518771688104,102.37770807473143,2,1346,较好,地方特色风格,1727.9260308807516,11.040947504936621,这是一座建于元朝（公元1346年）的戏台，位于山西省大同市，建筑风格为地方特色风格。建筑面积1727平方米，高11米，目前保存状况较好。是第2批重点文物保护单位。
朝阳区西桥梁,元朝,桥梁,北京市朝阳区,22.86112529794809,118.43514697420581,1,1314,完好,地方特色风格,2012.6533093118078,10.71712725161631,这是一座建于元朝（公元1314年）的桥梁，位于北京市朝阳区，建筑风格为地方特色风格。建筑面积2012平方米，高10米，目前保存状况完好。是第1批重点文物保护单位。
镇江市北官邸,元朝,官邸,江苏省镇江市,22.534381998492965,119.89999720707345,3,1299,较好,地方特色风格,1587.6977010664534,11.144241681538624,这是一座建于元朝（公元1299年）的官邸，位于江苏省镇江市，建筑风格为地方特色风格。建筑面积1587平方米，高11米，目前保存状况较好。是第3批重点文物保护单位。
